Time [s],ECI X [km],ECI Y [km],ECI Y [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s],ECI X [km],ECI Y [km],ECI Z [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s]
5080,39643.43335,15217.91012,0,-1.097964103,2.860326874,0,0,0,0.494504998,0,0,7.22E-05,39643.45242,15217.90425,0,-1.097975851,2.860288732,0,0,0,0.494504998,0,0,0.00207215
5090,39632.44339,15246.50941,0,-1.10002679,2.859533703,0,0,0,0.507239382,0,0,7.22E-05,39632.46234,15246.50317,0,-1.100039271,2.859495795,0,0,0,0.507239382,0,0,0.00207215
5100,39621.4328,15275.10076,0,-1.102088908,2.858739029,0,0,0,0.520105971,0,0,7.22E-05,39621.45163,15275.09416,0,-1.102102118,2.858701369,0,0,0,0.520105971,0,0,0.00207215
5110,39610.4016,15303.68416,0,-1.104150458,2.857942853,0,0,0,0.533109544,0,0,7.22E-05,39610.4203,15303.67719,0,-1.104164392,2.857905454,0,0,0,0.533109544,0,0,0.00207215
5120,39599.34979,15332.25959,0,-1.106211438,2.857145175,0,0,0,0.54625504,0,0,7.22E-05,39599.36835,15332.25226,0,-1.10622609,2.857108052,0,0,0,0.54625504,0,0,0.00207215
5130,39588.27736,15360.82703,0,-1.108271848,2.856345996,0,0,0,0.559547565,0,0,7.22E-05,39588.29578,15360.81935,0,-1.108287213,2.856309163,0,0,0,0.559547565,0,0,0.00207215
5140,39577.18434,15389.38648,0,-1.110331687,2.855545317,0,0,0,0.572992401,0,0,7.22E-05,39577.2026,15389.37844,0,-1.110347759,2.855508786,0,0,0,0.572992401,0,0,0.00207215
5150,39566.07072,15417.93791,0,-1.112390953,2.854743138,0,0,0,0.586595019,0,0,7.22E-05,39566.08883,15417.92952,0,-1.112407726,2.854706924,0,0,0,0.586595019,0,0,0.00207215
5160,39554.93651,15446.48131,0,-1.114449647,2.853939459,0,0,0,0.600361081,0,0,7.22E-05,39554.95445,15446.47257,0,-1.114467115,2.853903575,0,0,0,0.600361081,0,0,0.00207215
5170,39543.78172,15475.01666,0,-1.116507767,2.853134281,0,0,0,0.614296458,0,0,7.22E-05,39543.79949,15475.00759,0,-1.116525923,2.85309874,0,0,0,0.614296458,0,0,0.00207215
5180,39532.60634,15503.54396,0,-1.118565312,2.852327604,0,0,0,0.628407235,0,0,7.22E-05,39532.62394,15503.53454,0,-1.118584151,2.852292421,0,0,0,0.628407235,0,0,0.00207215
5190,39521.4104,15532.06319,0,-1.120622283,2.85151943,0,0,0,0.642699726,0,0,7.22E-05,39521.42781,15532.05343,0,-1.120641796,2.851484616,0,0,0,0.642699726,0,0,0.00207215
5200,39510.19389,15560.57432,0,-1.122678677,2.850709759,0,0,0,0.657180484,0,0,7.22E-05,39510.2111,15560.56423,0,-1.122698857,2.850675327,0,0,0,0.657180484,0,0,0.00207215
5210,39498.95681,15589.07735,0,-1.124734494,2.84989859,0,0,0,0.671856317,0,0,7.22E-05,39498.97383,15589.06693,0,-1.124755334,2.849864554,0,0,0,0.671856317,0,0,0.00207215
5220,39487.69918,15617.57226,0,-1.126789733,2.849085926,0,0,0,0.686734298,0,0,7.22E-05,39487.716,15617.56152,0,-1.126811226,2.849052298,0,0,0,0.686734298,0,0,0.00207215
5230,39476.421,15646.05904,0,-1.128844394,2.848271766,0,0,0,0.701821781,0,0,7.22E-05,39476.43761,15646.04797,0,-1.128866531,2.848238558,0,0,0,0.701821781,0,0,0.00207215
5240,39465.12228,15674.53767,0,-1.130898475,2.847456111,0,0,0,0.717126417,0,0,7.22E-05,39465.13867,15674.52628,0,-1.130921249,2.847423336,0,0,0,0.717126417,0,0,0.00207215
5250,39453.80302,15703.00813,0,-1.132951976,2.846638961,0,0,0,0.732656171,0,0,7.22E-05,39453.81918,15702.99643,0,-1.132975377,2.846606631,0,0,0,0.732656171,0,0,0.00207215
5260,39442.46323,15731.47042,0,-1.135004896,2.845820317,0,0,0,0.748419338,0,0,7.22E-05,39442.47916,15731.45841,0,-1.135028916,2.845788445,0,0,0,0.748419338,0,0,0.00207215
5270,39431.10291,15759.92451,0,-1.137057235,2.845000181,0,0,0,0.764424563,0,0,7.22E-05,39431.11861,15759.9122,0,-1.137081864,2.844968777,0,0,0,0.764424563,0,0,0.00207215
5280,39419.72207,15788.3704,0,-1.13910899,2.844178551,0,0,0,0.78068086,0,0,7.22E-05,39419.73753,15788.35778,0,-1.13913422,2.844147629,0,0,0,0.78068086,0,0,0.00207215
5290,39408.32071,15816.80806,0,-1.141160162,2.84335543,0,0,0,0.797197634,0,0,7.22E-05,39408.33593,15816.79515,0,-1.141185983,2.843324999,0,0,0,0.797197634,0,0,0.00207215
5300,39396.89885,15845.23748,0,-1.143210749,2.842530817,0,0,0,0.813984703,0,0,7.22E-05,39396.91381,15845.22428,0,-1.143237152,2.84250089,0,0,0,0.813984703,0,0,0.00207215
5310,39385.45648,15873.65865,0,-1.145260751,2.841704713,0,0,0,0.831052325,0,0,7.22E-05,39385.47118,15873.64516,0,-1.145287726,2.8416753,0,0,0,0.831052325,0,0,0.00207215
5320,39373.99361,15902.07155,0,-1.147310166,2.840877119,0,0,0,0.84841122,0,0,7.22E-05,39374.00806,15902.05778,0,-1.147337704,2.840848232,0,0,0,0.84841122,0,0,0.00207215
5330,39362.51026,15930.47616,0,-1.149358995,2.840048036,0,0,0,0.866072601,0,0,7.22E-05,39362.52443,15930.46212,0,-1.149387084,2.840019685,0,0,0,0.866072601,0,0,0.00207215
5340,39351.00642,15958.87248,0,-1.151407236,2.839217463,0,0,0,0.884048202,0,0,7.22E-05,39351.02032,15958.85817,0,-1.151435867,2.839189659,0,0,0,0.884048202,0,0,0.00207215
5350,39339.48209,15987.26049,0,-1.153454888,2.838385402,0,0,0,0.902350311,0,0,7.22E-05,39339.49572,15987.24591,0,-1.153484049,2.838358155,0,0,0,0.902350311,0,0,0.00207215
5360,39327.9373,16015.64016,0,-1.15550195,2.837551854,0,0,0,0.920991806,0,0,7.22E-05,39327.95064,16015.62532,0,-1.155531632,2.837525174,0,0,0,0.920991806,0,0,0.00207215
5370,39316.37204,16044.0115,0,-1.157548422,2.836716818,0,0,0,0.939986189,0,0,7.22E-05,39316.38509,16043.9964,0,-1.157578612,2.836690715,0,0,0,0.939986189,0,0,0.00207215
5380,39304.78631,16072.37448,0,-1.159594303,2.835880296,0,0,0,0.959347627,0,0,7.22E-05,39304.79907,16072.35913,0,-1.15962499,2.83585478,0,0,0,0.959347627,0,0,0.00207215
5390,39293.18013,16100.72908,0,-1.161639591,2.835042289,0,0,0,0.979090996,0,0,7.22E-05,39293.19259,16100.7135,0,-1.161670765,2.835017369,0,0,0,0.979090996,0,0,0.00207215
5400,39281.5535,16129.0753,0,-1.163684286,2.834202796,0,0,0,0.999231926,0,0,7.22E-05,39281.56565,16129.05948,0,-1.163715934,2.834178482,0,0,0,0.999231926,0,0,0.00207215
5410,39269.90642,16157.41312,0,-1.165728387,2.833361819,0,0,0,-0.980597071,0,0,7.22E-05,39269.91827,16157.39706,0,-1.165760498,2.833338119,0,0,0,-0.980597071,0,0,0.00207215
5420,39258.23891,16185.74251,0,-1.167771893,2.832519358,0,0,0,-0.960824251,0,0,7.22E-05,39258.25045,16185.72623,0,-1.167804455,2.832496282,0,0,0,-0.960824251,0,0,0.00207215
5430,39246.55096,16214.06348,0,-1.169814804,2.831675414,0,0,0,-0.941434515,0,0,7.22E-05,39246.56219,16214.04698,0,-1.169847805,2.83165297,0,0,0,-0.941434515,0,0,0.00207215
5440,39234.84259,16242.376,0,-1.171857117,2.830829988,0,0,0,-0.922412931,0,0,7.22E-05,39234.85349,16242.35929,0,-1.171890545,2.830808184,0,0,0,-0.922412931,0,0,0.00207215
5450,39223.1138,16270.68006,0,-1.173898833,2.829983079,0,0,0,-0.903745281,0,0,7.22E-05,39223.12438,16270.66314,0,-1.173932675,2.829961924,0,0,0,-0.903745281,0,0,0.00207215
5460,39211.36459,16298.97564,0,-1.175939951,2.82913469,0,0,0,-0.885418013,0,0,7.22E-05,39211.37484,16298.95852,0,-1.175974194,2.829114191,0,0,0,-0.885418013,0,0,0.00207215
5470,39199.59498,16327.26273,0,-1.177980469,2.828284821,0,0,0,-0.867418205,0,0,7.22E-05,39199.60489,16327.24542,0,-1.178015101,2.828264986,0,0,0,-0.867418205,0,0,0.00207215
5480,39187.80496,16355.54132,0,-1.180020387,2.827433472,0,0,0,-0.849733525,0,0,7.22E-05,39187.81454,16355.52382,0,-1.180055394,2.827414308,0,0,0,-0.849733525,0,0,0.00207215
5490,39175.99455,16383.81139,0,-1.182059703,2.826580643,0,0,0,-0.832352197,0,0,7.22E-05,39176.00379,16383.7937,0,-1.182095074,2.826562158,0,0,0,-0.832352197,0,0,0.00207215
5500,39164.16374,16412.07291,0,-1.184098417,2.825726337,0,0,0,-0.815262971,0,0,7.22E-05,39164.17264,16412.05505,0,-1.184134138,2.825708537,0,0,0,-0.815262971,0,0,0.00207215
5510,39152.31255,16440.32589,0,-1.186136528,2.824870553,0,0,0,-0.79845509,0,0,7.22E-05,39152.32111,16440.30787,0,-1.186172585,2.824853445,0,0,0,-0.79845509,0,0,0.00207215
5520,39140.44099,16468.57031,0,-1.188174035,2.824013292,0,0,0,-0.781918263,0,0,7.22E-05,39140.44919,16468.55212,0,-1.188210415,2.823996882,0,0,0,-0.781918263,0,0,0.00207215
5530,39128.54905,16496.80614,0,-1.190210937,2.823154555,0,0,0,-0.76564264,0,0,7.22E-05,39128.5569,16496.7878,0,-1.190247627,2.823138849,0,0,0,-0.76564264,0,0,0.00207215
5540,39116.63674,16525.03338,0,-1.192247233,2.822294342,0,0,0,-0.749618784,0,0,7.22E-05,39116.64424,16525.01489,0,-1.192284218,2.822279347,0,0,0,-0.749618784,0,0,0.00207215
5550,39104.70408,16553.25201,0,-1.194282922,2.821432655,0,0,0,-0.733837654,0,0,7.22E-05,39104.71122,16553.23338,0,-1.19432019,2.821418376,0,0,0,-0.733837654,0,0,0.00207215
5560,39092.75106,16581.46202,0,-1.196318003,2.820569494,0,0,0,-0.718290577,0,0,7.22E-05,39092.75784,16581.44325,0,-1.196355539,2.820555935,0,0,0,-0.718290577,0,0,0.00207215
5570,39080.77769,16609.66339,0,-1.198352475,2.819704859,0,0,0,-0.702969232,0,0,7.22E-05,39080.78411,16609.64449,0,-1.198390266,2.819692027,0,0,0,-0.702969232,0,0,0.00207215
5580,39068.78399,16637.8561,0,-1.200386338,2.818838752,0,0,0,-0.68786563,0,0,7.22E-05,39068.79004,16637.83709,0,-1.200424369,2.81882665,0,0,0,-0.68786563,0,0,0.00207215
5590,39056.76994,16666.04015,0,-1.20241959,2.817971173,0,0,0,-0.672972097,0,0,7.22E-05,39056.77563,16666.02102,0,-1.202457847,2.817959807,0,0,0,-0.672972097,0,0,0.00207215
5600,39044.73557,16694.21551,0,-1.20445223,2.817102122,0,0,0,-0.658281257,0,0,7.22E-05,39044.74088,16694.19628,0,-1.204490699,2.817091496,0,0,0,-0.658281257,0,0,0.00207215
5610,39032.68087,16722.38218,0,-1.206484257,2.816231602,0,0,0,-0.643786016,0,0,7.22E-05,39032.68581,16722.36285,0,-1.206522924,2.816221719,0,0,0,-0.643786016,0,0,0.00207215
5620,39020.60586,16750.54013,0,-1.20851567,2.815359611,0,0,0,-0.629479547,0,0,7.22E-05,39020.61043,16750.52071,0,-1.20855452,2.815350475,0,0,0,-0.629479547,0,0,0.00207215
5630,39008.51053,16778.68936,0,-1.210546469,2.814486152,0,0,0,-0.615355279,0,0,7.22E-05,39008.51473,16778.66985,0,-1.210585488,2.814477767,0,0,0,-0.615355279,0,0,0.00207215
5640,38996.3949,16806.82985,0,-1.212576652,2.813611224,0,0,0,-0.601406879,0,0,7.22E-05,38996.39872,16806.81026,0,-1.212615826,2.813603593,0,0,0,-0.601406879,0,0,0.00207215
5650,38984.25897,16834.96158,0,-1.214606219,2.812734829,0,0,0,-0.587628245,0,0,7.22E-05,38984.26241,16834.94192,0,-1.214645532,2.812727954,0,0,0,-0.587628245,0,0,0.00207215
5660,38972.10275,16863.08453,0,-1.216635168,2.811856967,0,0,0,-0.574013491,0,0,7.22E-05,38972.10581,16863.06481,0,-1.216674606,2.811850851,0,0,0,-0.574013491,0,0,0.00207215
5670,38959.92624,16891.19871,0,-1.218663498,2.810977639,0,0,0,-0.560556939,0,0,7.22E-05,38959.92892,16891.17893,0,-1.218703047,2.810972285,0,0,0,-0.560556939,0,0,0.00207215
5680,38947.72946,16919.30408,0,-1.220691208,2.810096846,0,0,0,-0.547253105,0,0,7.22E-05,38947.73175,16919.28426,0,-1.220730853,2.810092255,0,0,0,-0.547253105,0,0,0.00207215
5690,38935.51239,16947.40063,0,-1.222718298,2.809214588,0,0,0,-0.534096693,0,0,7.22E-05,38935.51431,16947.38077,0,-1.222758024,2.809210762,0,0,0,-0.534096693,0,0,0.00207215
5700,38923.27506,16975.48836,0,-1.224744766,2.808330866,0,0,0,-0.521082582,0,0,7.22E-05,38923.27659,16975.46847,0,-1.224784558,2.808327807,0,0,0,-0.521082582,0,0,0.00207215
5710,38911.01747,17003.56724,0,-1.226770611,2.807445682,0,0,0,-0.508205823,0,0,7.22E-05,38911.01862,17003.54732,0,-1.226810455,2.80744339,0,0,0,-0.508205823,0,0,0.00207215
5720,38898.73962,17031.63727,0,-1.228795832,2.806559035,0,0,0,-0.495461624,0,0,7.22E-05,38898.74039,17031.61733,0,-1.228835713,2.806557511,0,0,0,-0.495461624,0,0,0.00207215
5730,38886.44153,17059.69842,0,-1.230820428,2.805670926,0,0,0,-0.482845347,0,0,7.22E-05,38886.4419,17059.67847,0,-1.230860331,2.805670172,0,0,0,-0.482845347,0,0,0.00207215
5740,38874.12319,17087.75068,0,-1.232844399,2.804781357,0,0,0,-0.4703525,0,0,7.22E-05,38874.12318,17087.73073,0,-1.232884309,2.804781372,0,0,0,-0.4703525,0,0,0.00207215
5750,38861.78461,17115.79404,0,-1.234867742,2.803890327,0,0,0,-0.457978727,0,0,7.22E-05,38861.78422,17115.77409,0,-1.234907644,2.803891112,0,0,0,-0.457978727,0,0,0.00207215
5760,38849.42581,17143.82848,0,-1.236890458,2.802997839,0,0,0,-0.445719806,0,0,7.22E-05,38849.42503,17143.80854,0,-1.236930337,2.802999392,0,0,0,-0.445719806,0,0,0.00207215
5770,38837.04678,17171.85399,0,-1.238912544,2.802103891,0,0,0,-0.433571638,0,0,7.22E-05,38837.04562,17171.83407,0,-1.238952386,2.802106213,0,0,0,-0.433571638,0,0,0.00207215
5780,38824.64753,17199.87056,0,-1.240934,2.801208486,0,0,0,-0.421530244,0,0,7.22E-05,38824.64598,17199.85066,0,-1.24097379,2.801211576,0,0,0,-0.421530244,0,0,0.00207215
5790,38812.22807,17227.87816,0,-1.242954825,2.800311624,0,0,0,-0.40959176,0,0,7.22E-05,38812.22614,17227.8583,0,-1.242994548,2.80031548,0,0,0,-0.40959176,0,0,0.00207215
5800,38799.78841,17255.87679,0,-1.244975018,2.799413305,0,0,0,-0.397752428,0,0,7.22E-05,38799.7861,17255.85697,0,-1.245014659,2.799417927,0,0,0,-0.397752428,0,0,0.00207215
5810,38787.32854,17283.86643,0,-1.246994577,2.798513531,0,0,0,-0.386008594,0,0,7.22E-05,38787.32585,17283.84665,0,-1.247034122,2.798518916,0,0,0,-0.386008594,0,0,0.00207215
5820,38774.84849,17311.84706,0,-1.249013502,2.797612302,0,0,0,-0.374356701,0,0,7.22E-05,38774.84542,17311.82734,0,-1.249052936,2.797618448,0,0,0,-0.374356701,0,0,0.00207215
5830,38762.34825,17339.81867,0,-1.251031792,2.796709619,0,0,0,-0.362793287,0,0,7.22E-05,38762.34479,17339.79902,0,-1.251071099,2.796716524,0,0,0,-0.362793287,0,0,0.00207215
5840,38749.82783,17367.78125,0,-1.253049444,2.795805483,0,0,0,-0.351314978,0,0,7.22E-05,38749.824,17367.76167,0,-1.253088612,2.795813145,0,0,0,-0.351314978,0,0,0.00207215
5850,38737.28723,17395.73478,0,-1.255066459,2.794899894,0,0,0,-0.339918484,0,0,7.22E-05,38737.28302,17395.71528,0,-1.255105472,2.794908309,0,0,0,-0.339918484,0,0,0.00207215
5860,38724.72647,17423.67925,0,-1.257082835,2.793992854,0,0,0,-0.328600595,0,0,7.22E-05,38724.72189,17423.65983,0,-1.257121678,2.794002019,0,0,0,-0.328600595,0,0,0.00207215
5870,38712.14555,17451.61464,0,-1.259098571,2.793084362,0,0,0,-0.31735818,0,0,7.22E-05,38712.14059,17451.59531,0,-1.25913723,2.793094275,0,0,0,-0.31735818,0,0,0.00207215
5880,38699.54447,17479.54094,0,-1.261113666,2.79217442,0,0,0,-0.306188177,0,0,7.22E-05,38699.53915,17479.52171,0,-1.261152127,2.792185076,0,0,0,-0.306188177,0,0,0.00207215
5890,38686.92325,17507.45813,0,-1.263128119,2.791263028,0,0,0,-0.295087597,0,0,7.22E-05,38686.91755,17507.43901,0,-1.263166367,2.791274424,0,0,0,-0.295087597,0,0,0.00207215
5900,38674.28189,17535.3662,0,-1.265141928,2.790350188,0,0,0,-0.284053514,0,0,7.22E-05,38674.27582,17535.34719,0,-1.26517995,2.790362319,0,0,0,-0.284053514,0,0,0.00207215
5910,38661.62039,17563.26514,0,-1.267155093,2.7894359,0,0,0,-0.273083066,0,0,7.22E-05,38661.61396,17563.24625,0,-1.267192873,2.789448761,0,0,0,-0.273083066,0,0,0.00207215
5920,38648.93876,17591.15493,0,-1.269167612,2.788520164,0,0,0,-0.262173448,0,0,7.22E-05,38648.93197,17591.13616,0,-1.269205138,2.788533751,0,0,0,-0.262173448,0,0,0.00207215
5930,38636.23701,17619.03555,0,-1.271179485,2.787602982,0,0,0,-0.251321913,0,0,7.22E-05,38636.22986,17619.01692,0,-1.271216741,2.78761729,0,0,0,-0.251321913,0,0,0.00207215
5940,38623.51514,17646.90699,0,-1.273190709,2.786684354,0,0,0,-0.240525766,0,0,7.22E-05,38623.50763,17646.8885,0,-1.273227683,2.786699377,0,0,0,-0.240525766,0,0,0.00207215
5950,38610.77317,17674.76924,0,-1.275201285,2.78576428,0,0,0,-0.229782364,0,0,7.22E-05,38610.7653,17674.7509,0,-1.275237962,2.785780014,0,0,0,-0.229782364,0,0,0.00207215
5960,38598.01109,17702.62228,0,-1.27721121,2.784842763,0,0,0,-0.21908911,0,0,7.22E-05,38598.00288,17702.6041,0,-1.277247577,2.784859201,0,0,0,-0.21908911,0,0,0.00207215
5970,38585.22892,17730.4661,0,-1.279220484,2.783919802,0,0,0,-0.208443453,0,0,7.22E-05,38585.22035,17730.44808,0,-1.279256528,2.783936937,0,0,0,-0.208443453,0,0,0.00207215
5980,38572.42666,17758.30069,0,-1.281229105,2.782995398,0,0,0,-0.197842882,0,0,7.22E-05,38572.41775,17758.28283,0,-1.281264812,2.783013225,0,0,0,-0.197842882,0,0,0.00207215
5990,38559.60432,17786.12602,0,-1.283237073,2.782069552,0,0,0,-0.187284928,0,0,7.22E-05,38559.59506,17786.10834,0,-1.283272429,2.782088064,0,0,0,-0.187284928,0,0,0.00207215
6000,38546.7619,17813.94209,0,-1.285244386,2.781142264,0,0,0,-0.176767159,0,0,7.22E-05,38546.7523,17813.92459,0,-1.285279379,2.781161455,0,0,0,-0.176767159,0,0,0.00207215
6010,38533.89941,17841.74887,0,-1.287251042,2.780213536,0,0,0,-0.166287178,0,0,7.22E-05,38533.88948,17841.73157,0,-1.287285659,2.780233398,0,0,0,-0.166287178,0,0,0.00207215
6020,38521.01685,17869.54637,0,-1.289257042,2.779283368,0,0,0,-0.15584262,0,0,7.22E-05,38521.00659,17869.52925,0,-1.289291269,2.779303893,0,0,0,-0.15584262,0,0,0.00207215
6030,38508.11424,17897.33455,0,-1.291262383,2.778351761,0,0,0,-0.145431153,0,0,7.22E-05,38508.10365,17897.31764,0,-1.291296208,2.778372942,0,0,0,-0.145431153,0,0,0.00207215
6040,38495.19158,17925.11341,0,-1.293267064,2.777418715,0,0,0,-0.13505047,0,0,7.22E-05,38495.18067,17925.09671,0,-1.293300475,2.777440544,0,0,0,-0.13505047,0,0,0.00207215
6050,38482.24888,17952.88294,0,-1.295271085,2.776484232,0,0,0,-0.124698294,0,0,7.22E-05,38482.23765,17952.86645,0,-1.295304068,2.776506701,0,0,0,-0.124698294,0,0,0.00207215
6060,38469.28614,17980.64311,0,-1.297274443,2.775548311,0,0,0,-0.114372368,0,0,7.22E-05,38469.27459,17980.62684,0,-1.297306988,2.775571412,0,0,0,-0.114372368,0,0,0.00207215
6070,38456.30337,18008.39391,0,-1.299277139,2.774610954,0,0,0,-0.104070462,0,0,7.22E-05,38456.29151,18008.37787,0,-1.299309231,2.774634679,0,0,0,-0.104070462,0,0,0.00207215
6080,38443.30058,18036.13534,0,-1.301279169,2.773672162,0,0,0,-0.093790362,0,0,7.22E-05,38443.28841,18036.11953,0,-1.301310799,2.773696501,0,0,0,-0.093790362,0,0,0.00207215
6090,38430.27777,18063.86737,0,-1.303280535,2.772731935,0,0,0,-0.083529876,0,0,7.22E-05,38430.26529,18063.85179,0,-1.303311689,2.772756879,0,0,0,-0.083529876,0,0,0.00207215
6100,38417.23495,18091.58999,0,-1.305281233,2.771790274,0,0,0,-0.073286825,0,0,7.22E-05,38417.22218,18091.57466,0,-1.305311901,2.771815813,0,0,0,-0.073286825,0,0,0.00207215
6110,38404.17212,18119.30319,0,-1.307281263,2.770847179,0,0,0,-0.063059049,0,0,7.22E-05,38404.15906,18119.28811,0,-1.307311433,2.770873305,0,0,0,-0.063059049,0,0,0.00207215
6120,38391.0893,18147.00695,0,-1.309280624,2.769902652,0,0,0,-0.052844396,0,0,7.22E-05,38391.07595,18146.99212,0,-1.309310284,2.769929354,0,0,0,-0.052844396,0,0,0.00207215
6130,38377.98649,18174.70126,0,-1.311279314,2.768956692,0,0,0,-0.042640728,0,0,7.22E-05,38377.97285,18174.68669,0,-1.311308454,2.768983962,0,0,0,-0.042640728,0,0,0.00207215
6140,38364.8637,18202.3861,0,-1.313277333,2.768009302,0,0,0,-0.032445915,0,0,7.22E-05,38364.84978,18202.37179,0,-1.313305942,2.768037128,0,0,0,-0.032445915,0,0,0.00207215
6150,38351.72092,18230.06146,0,-1.315274678,2.76706048,0,0,0,-0.022257835,0,0,7.22E-05,38351.70674,18230.04743,0,-1.315302745,2.767088853,0,0,0,-0.022257835,0,0,0.00207215
6160,38338.55818,18257.72732,0,-1.317271349,2.766110229,0,0,0,-0.012074372,0,0,7.22E-05,38338.54373,18257.71357,0,-1.317298864,2.766139138,0,0,0,-0.012074372,0,0,0.00207215
6170,38325.37548,18285.38368,0,-1.319267345,2.765158549,0,0,0,-0.001893411,0,0,7.22E-05,38325.36076,18285.3702,0,-1.319294298,2.765187982,0,0,0,-0.001893411,0,0,0.00207215
6180,38312.17282,18313.03051,0,-1.321262664,2.76420544,0,0,0,0.008287157,0,0,7.22E-05,38312.15785,18313.01732,0,-1.321289044,2.764235387,0,0,0,0.008287157,0,0,0.00207215
6190,38298.95021,18340.66781,0,-1.323257304,2.763250903,0,0,0,0.018469442,0,0,7.22E-05,38298.93498,18340.65491,0,-1.323283103,2.763281354,0,0,0,0.018469442,0,0,0.00207215
6200,38285.70766,18368.29555,0,-1.325251266,2.762294939,0,0,0,0.028655558,0,0,7.22E-05,38285.69219,18368.28294,0,-1.325276473,2.762325881,0,0,0,0.028655558,0,0,0.00207215
6210,38272.44517,18395.91372,0,-1.327244547,2.761337549,0,0,0,0.038847619,0,0,7.22E-05,38272.42946,18395.90142,0,-1.327269153,2.761368971,0,0,0,0.038847619,0,0,0.00207215
6220,38259.16275,18423.52232,0,-1.329237146,2.760378732,0,0,0,0.049047745,0,0,7.22E-05,38259.14681,18423.51032,0,-1.329261141,2.760410623,0,0,0,0.049047745,0,0,0.00207215
6230,38245.86041,18451.12131,0,-1.331229063,2.759418491,0,0,0,0.059258062,0,0,7.22E-05,38245.84424,18451.10963,0,-1.331252438,2.759450839,0,0,0,0.059258062,0,0,0.00207215
6240,38232.53815,18478.7107,0,-1.333220295,2.758456825,0,0,0,0.069480707,0,0,7.22E-05,38232.52176,18478.69933,0,-1.333243042,2.758489617,0,0,0,0.069480707,0,0,0.00207215
6250,38219.19599,18506.29047,0,-1.335210841,2.757493736,0,0,0,0.079717824,0,0,7.22E-05,38219.17938,18506.27941,0,-1.335232952,2.75752696,0,0,0,0.079717824,0,0,0.00207215
6260,38205.83392,18533.8606,0,-1.3372007,2.756529223,0,0,0,0.089971571,0,0,7.22E-05,38205.8171,18533.84986,0,-1.337222167,2.756562868,0,0,0,0.089971571,0,0,0.00207215
6270,38192.45196,18561.42107,0,-1.339189872,2.755563288,0,0,0,0.10024412,0,0,7.22E-05,38192.43494,18561.41067,0,-1.339210686,2.75559734,0,0,0,0.10024412,0,0,0.00207215
6280,38179.05011,18588.97188,0,-1.341178353,2.754595931,0,0,0,0.110537657,0,0,7.22E-05,38179.03289,18588.96181,0,-1.341198508,2.754630378,0,0,0,0.110537657,0,0,0.00207215
6290,38165.62838,18616.51301,0,-1.343166145,2.753627153,0,0,0,0.120854389,0,0,7.22E-05,38165.61097,18616.50327,0,-1.343185631,2.753661982,0,0,0,0.120854389,0,0,0.00207215
6300,38152.18678,18644.04445,0,-1.345153244,2.752656954,0,0,0,0.131196539,0,0,7.22E-05,38152.16918,18644.03504,0,-1.345172055,2.752692152,0,0,0,0.131196539,0,0,0.00207215
6310,38138.72531,18671.56617,0,-1.34713965,2.751685336,0,0,0,0.141566353,0,0,7.22E-05,38138.70753,18671.55711,0,-1.347157779,2.75172089,0,0,0,0.141566353,0,0,0.00207215
6320,38125.24398,18699.07817,0,-1.349125361,2.750712298,0,0,0,0.151966101,0,0,7.22E-05,38125.22603,18699.06945,0,-1.349142802,2.750748195,0,0,0,0.151966101,0,0,0.00207215
6330,38111.74279,18726.58044,0,-1.351110377,2.749737841,0,0,0,0.162398079,0,0,7.22E-05,38111.72468,18726.57207,0,-1.351127122,2.749774068,0,0,0,0.162398079,0,0,0.00207215
6340,38098.22176,18754.07295,0,-1.353094695,2.748761967,0,0,0,0.172864609,0,0,7.22E-05,38098.20349,18754.06493,0,-1.353110739,2.74879851,0,0,0,0.172864609,0,0,0.00207215
6350,38084.68089,18781.5557,0,-1.355078315,2.747784675,0,0,0,0.183368044,0,0,7.22E-05,38084.66246,18781.54803,0,-1.355093652,2.747821521,0,0,0,0.183368044,0,0,0.00207215
6360,38071.12018,18809.02867,0,-1.357061236,2.746805967,0,0,0,0.193910768,0,0,7.22E-05,38071.10162,18809.02136,0,-1.357075859,2.746843101,0,0,0,0.193910768,0,0,0.00207215
