      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00  122.400  40.65710 -113.43830 1.4719e-008 2.0227e-003  442.05  -59.04   25.70 1.4880e-008 1.8166e-003  392.71  -97.97    2.69   7.82  17.70  90.31  58.21  50.62   6.83   3.39  88.01  48.48  438.63  413.43   0
      0.00  122.300  40.65710 -113.43830 1.4868e-008 2.0368e-003  440.75  -59.32   25.95 1.5149e-008 1.8066e-003  383.68  -93.95    3.30   7.82  17.73  90.17  58.14  50.50   6.83   2.53  88.21  48.40  437.93  408.60   0
      0.00  122.200  40.65710 -113.43830 1.5019e-008 2.0510e-003  439.49  -59.60   26.19 1.5453e-008 1.7980e-003  374.46  -98.03    4.30   7.83  17.75  90.04  58.08  50.37   6.82   0.76  88.40  48.32  437.25  403.61   0
      0.00  122.100  40.65710 -113.43830 1.5170e-008 2.0653e-003  438.27  -59.88   26.42 1.5753e-008 1.7678e-003  361.24  -95.39    8.13   7.83  17.78  89.91  58.01  50.25   6.81   2.99  88.58  48.23  436.59  396.37   0
      0.00  122.000  40.65710 -113.43830 1.5321e-008 2.0798e-003  437.07  -60.15   26.66 1.5900e-008 1.8027e-003  365.06  -90.50   17.06   7.83  17.81  89.79  57.94  50.12   6.80   2.40  88.77  48.15  435.94  398.41   0
      0.00  121.900  40.65710 -113.43830 1.5474e-008 2.0945e-003  435.91  -60.41   26.89 1.5937e-008 1.8284e-003  369.49  -78.75   15.89   7.84  17.83  89.67  57.87  50.00   6.79   2.99  88.95  48.07  435.31  400.77   0
      0.00  121.800  40.65710 -113.43830 1.5628e-008 2.1092e-003  434.78  -60.67   27.12 1.6190e-008 1.8082e-003  359.78  -73.94   17.88   7.84  17.86  89.56  57.81  49.87   6.78   3.89  89.12  47.98  434.69  395.42   0
      0.00  121.700  40.65710 -113.43830 1.5782e-008 2.1241e-003  433.68  -60.93   27.35 1.6239e-008 1.8622e-003  369.51  -82.02   21.77   7.84  17.88  89.46  57.74  49.75   6.77   4.57  89.30  47.90  434.09  400.69   0
      0.00  121.600  40.65710 -113.43830 1.5937e-008 2.1392e-003  432.61  -61.18   27.57 1.6383e-008 1.8710e-003  368.09  -84.46   31.77   7.85  17.91  89.36  57.67  49.62   6.77   4.24  89.47  47.82  433.50  399.86   0
      0.00  121.500  40.65710 -113.43830 1.6093e-008 2.1544e-003  431.57  -61.42   27.79 1.6826e-008 1.8306e-003  350.74  -89.44   29.20   7.85  17.93  89.26  57.60  49.50   6.76   5.09  89.63  47.73  432.92  390.28   0
      0.00  121.400  40.65710 -113.43830 1.6250e-008 2.1698e-003  430.56  -61.66   28.00 1.6943e-008 1.8660e-003  355.12  -85.67   27.10   7.85  17.96  89.17  57.54  49.37   6.75   5.00  89.79  47.65  432.36  392.66   0
      0.00  121.300  40.65710 -113.43830 1.6408e-008 2.1853e-003  429.57  -61.89   28.22 1.7366e-008 1.8318e-003  340.22  -83.12   20.54   7.86  17.98  89.09  57.47  49.24   6.74   5.02  89.95  47.56  431.81  384.29   0
      0.00  121.200  40.65710 -113.43830 1.6567e-008 2.2010e-003  428.60  -62.11   28.42 1.7737e-008 1.7671e-003  321.41  -90.39   10.90   7.86  18.00  89.01  57.40  49.12   6.73   6.33  90.10  47.48  431.27  373.47   0
      0.00  121.100  40.65710 -113.43830 1.6727e-008 2.2168e-003  427.66  -62.33   28.63 1.7790e-008 1.8206e-003  330.23  -81.68   11.77   7.86  18.03  88.93  57.33  48.99   6.72   7.17  90.25  47.40  430.74  378.51   0
      0.00  121.000  40.65710 -113.43830 1.6888e-008 2.2327e-003  426.74  -62.54   28.83 1.7981e-008 1.8229e-003  327.23  -85.28   14.65   7.87  18.05  88.86  57.26  48.86   6.72   7.46  90.40  47.31  430.23  376.74   0
      0.00  120.900  40.65710 -113.43830 1.7050e-008 2.2489e-003  425.85  -62.75   29.03 1.8235e-008 1.8437e-003  326.43  -87.18   13.18   7.87  18.08  88.79  57.20  48.73   6.71   7.72  90.53  47.23  429.72  376.23   0
      0.00  120.800  40.65710 -113.43830 1.7213e-008 2.2651e-003  424.97  -62.95   29.22 1.8280e-008 1.8909e-003  334.05  -85.73   14.56   7.87  18.10  88.73  57.13  48.60   6.70   9.35  90.67  47.14  429.23  380.55   0
