ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,159.500,22.00,48.00,2735.000,2575.500,1.200,165.7,2.045e+02,4.141e-03,41.091,39.288,263.0,1.481e+05,0.001,270.587,163.7,1.935e+02,3.955e-03,0.0,3.765e-03,4.555e-03,4.273e-03,3.2,9.55,258.9,1.39,4.7,-4.8,15.2,8.0,82.1,0.0,20.8,17.6,102.9,17.6,29.3,29.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.8755e+22,2.979e+02,1.401e+00,27.882,0.9989,2.1400e+21,3.15,2.41,36.40,8.4243e+22,95.32,94.92,28.00,2.3718e+21,1.53,2.67,16.00,0.113
0.0,160.000,22.00,48.00,2735.500,2575.500,1.200,165.8,2.020e+02,4.089e-03,41.091,39.288,263.1,1.481e+05,0.001,271.087,163.8,1.912e+02,3.905e-03,0.0,3.717e-03,4.498e-03,4.270e-03,4.4,9.55,257.5,1.39,4.7,-4.8,15.2,9.3,82.3,0.0,22.9,15.8,105.2,15.8,29.4,29.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.7632e+22,2.979e+02,1.401e+00,27.882,0.9989,2.1129e+21,3.15,2.41,36.40,8.3177e+22,95.32,94.92,28.00,2.3418e+21,1.53,2.67,16.00,0.113
0.0,160.500,22.00,48.00,2736.000,2575.500,1.199,165.9,1.995e+02,4.037e-03,41.239,39.384,263.2,1.481e+05,0.001,272.563,163.9,1.889e+02,3.855e-03,0.0,3.670e-03,4.441e-03,4.242e-03,5.1,9.55,256.7,1.38,4.7,-4.8,15.2,10.0,82.5,0.0,23.1,9.4,105.6,9.4,29.5,29.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.6527e+22,2.979e+02,1.401e+00,27.882,0.9989,2.0862e+21,3.15,2.41,36.40,8.2128e+22,95.32,94.92,28.00,2.3123e+21,1.53,2.67,16.00,0.113
0.0,161.000,22.00,48.00,2736.500,2575.500,1.199,166.0,1.971e+02,3.986e-03,41.239,39.384,263.2,1.481e+05,0.001,273.063,164.0,1.866e+02,3.806e-03,0.0,3.624e-03,4.385e-03,4.192e-03,5.2,9.55,256.7,1.38,4.7,-4.8,15.2,10.1,82.7,0.0,20.7,11.1,103.4,11.1,29.5,29.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.5435e+22,2.979e+02,1.401e+00,27.882,0.9989,2.0599e+21,3.15,2.41,36.40,8.1092e+22,95.32,94.92,28.00,2.2831e+21,1.53,2.67,16.00,0.113
0.0,161.500,22.00,48.00,2737.000,2575.500,1.198,166.1,1.948e+02,3.936e-03,41.239,39.384,263.3,1.481e+05,0.001,273.563,164.0,1.843e+02,3.758e-03,0.0,3.578e-03,4.330e-03,4.164e-03,5.8,9.55,256.0,1.38,4.7,-4.8,15.2,10.8,82.9,0.0,22.9,12.8,105.8,12.8,29.6,29.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.4357e+22,2.979e+02,1.401e+00,27.882,0.9989,2.0339e+21,3.15,2.41,36.40,8.0069e+22,95.32,94.92,28.00,2.2544e+21,1.53,2.67,16.00,0.113
0.0,162.000,22.00,48.00,2737.500,2575.500,1.198,166.2,1.924e+02,3.886e-03,41.239,39.384,263.4,1.481e+05,0.001,274.063,164.1,1.821e+02,3.710e-03,0.0,3.533e-03,4.275e-03,4.125e-03,6.1,9.55,255.7,1.38,4.8,-4.8,15.2,11.2,83.1,0.0,23.2,11.5,106.3,11.5,29.7,29.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.3293e+22,2.979e+02,1.401e+00,27.882,0.9989,2.0082e+21,3.15,2.41,36.40,7.9059e+22,95.32,94.92,28.00,2.2259e+21,1.53,2.67,16.00,0.113
0.0,162.500,22.00,48.00,2738.000,2575.500,1.198,166.3,1.901e+02,3.838e-03,41.400,39.579,263.5,1.481e+05,0.001,275.632,164.2,1.798e+02,3.663e-03,0.0,3.489e-03,4.221e-03,4.095e-03,6.7,9.55,255.0,1.38,4.8,-4.8,15.2,11.8,83.3,0.0,24.6,14.8,107.9,14.8,29.8,29.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.2247e+22,2.979e+02,1.401e+00,27.882,0.9989,1.9830e+21,3.15,2.41,36.40,7.8066e+22,95.32,94.92,28.00,2.1980e+21,1.53,2.67,16.00,0.113
0.0,163.000,22.00,48.00,2738.500,2575.500,1.197,166.4,1.878e+02,3.790e-03,41.400,39.579,263.5,1.481e+05,0.001,276.132,164.3,1.777e+02,3.617e-03,0.0,3.445e-03,4.168e-03,4.073e-03,7.5,9.55,254.2,1.37,4.8,-4.7,15.3,12.6,83.5,0.0,23.1,14.7,106.5,14.7,29.8,29.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.1215e+22,2.979e+02,1.401e+00,27.882,0.9989,1.9581e+21,3.15,2.41,36.40,7.7086e+22,95.32,94.92,28.00,2.1704e+21,1.53,2.67,16.00,0.113
0.0,163.500,22.00,48.00,2739.000,2575.500,1.197,166.5,1.856e+02,3.742e-03,41.400,39.579,263.6,1.481e+05,0.001,276.632,164.4,1.755e+02,3.571e-03,0.0,3.402e-03,4.116e-03,4.006e-03,7.1,9.55,254.8,1.37,4.8,-4.7,15.3,12.2,83.7,0.0,15.9,12.4,99.6,12.4,29.9,29.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,8.0195e+22,2.979e+02,1.401e+00,27.882,0.9989,1.9335e+21,3.15,2.41,36.40,7.6118e+22,95.32,94.92,28.00,2.1432e+21,1.53,2.67,16.00,0.113
0.0,164.000,22.00,48.00,2739.500,2575.500,1.196,166.6,1.833e+02,3.695e-03,41.400,39.579,263.7,1.481e+05,0.001,277.132,164.5,1.734e+02,3.526e-03,0.0,3.359e-03,4.064e-03,3.954e-03,7.0,9.55,254.9,1.37,4.8,-4.7,15.3,12.2,83.9,0.0,9.7,13.5,93.5,13.5,30.0,30.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.9188e+22,2.979e+02,1.401e+00,27.882,0.9989,1.9092e+21,3.15,2.41,36.40,7.5163e+22,95.32,94.92,28.00,2.1163e+21,1.53,2.67,16.00,0.113
0.0,164.500,22.00,48.00,2740.000,2575.500,1.196,166.7,1.812e+02,3.649e-03,41.550,39.719,263.8,1.481e+05,0.001,278.636,164.6,1.713e+02,3.481e-03,0.0,3.317e-03,4.014e-03,3.954e-03,8.4,9.55,253.4,1.37,4.8,-4.7,15.3,13.6,84.1,0.0,12.3,15.2,96.3,15.2,30.0,30.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.8198e+22,2.979e+02,1.401e+00,27.882,0.9989,1.8853e+21,3.15,2.41,36.40,7.4222e+22,95.32,94.92,28.00,2.0899e+21,1.53,2.67,16.00,0.113
0.0,165.000,22.00,48.00,2740.500,2575.500,1.195,166.8,1.790e+02,3.603e-03,41.550,39.719,263.8,1.481e+05,0.001,279.136,164.7,1.692e+02,3.437e-03,0.0,3.276e-03,3.963e-03,3.834e-03,6.4,9.55,255.8,1.37,4.8,-4.7,15.3,11.5,84.3,0.0,16.5,16.6,100.7,16.6,30.1,30.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.7219e+22,2.979e+02,1.401e+00,27.882,0.9989,1.8617e+21,3.15,2.41,36.40,7.3294e+22,95.32,94.92,28.00,2.0638e+21,1.53,2.67,16.00,0.113
0.0,165.500,22.00,48.00,2741.000,2575.500,1.195,166.9,1.768e+02,3.558e-03,41.550,39.719,263.9,1.481e+05,0.001,279.636,164.8,1.672e+02,3.394e-03,0.0,3.235e-03,3.914e-03,3.780e-03,6.2,9.55,256.0,1.36,4.8,-4.7,15.3,11.4,84.5,0.0,13.9,18.0,98.4,18.0,30.2,30.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.6253e+22,2.979e+02,1.401e+00,27.882,0.9989,1.8384e+21,3.15,2.41,36.40,7.2377e+22,95.32,94.92,28.00,2.0380e+21,1.53,2.67,16.00,0.113
0.0,166.000,22.00,48.00,2741.500,2575.500,1.195,166.9,1.747e+02,3.514e-03,41.550,39.719,264.0,1.481e+05,0.001,280.136,164.9,1.652e+02,3.351e-03,0.0,3.194e-03,3.865e-03,3.863e-03,9.9,9.55,251.8,1.36,4.8,-4.7,15.3,15.3,84.7,0.0,15.3,18.6,100.0,18.6,30.2,30.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.5299e+22,2.979e+02,1.401e+00,27.882,0.9989,1.8154e+21,3.15,2.41,36.40,7.1471e+22,95.32,94.92,28.00,2.0125e+21,1.53,2.67,16.00,0.113
0.0,166.500,22.00,48.00,2742.000,2575.500,1.194,167.0,1.726e+02,3.470e-03,41.704,39.866,264.0,1.481e+05,0.001,281.676,165.0,1.632e+02,3.309e-03,0.0,3.154e-03,3.817e-03,3.708e-03,6.9,9.55,255.4,1.36,4.9,-4.7,15.3,12.1,84.9,0.0,16.3,24.3,101.2,24.3,30.3,30.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.4361e+22,2.979e+02,1.401e+00,27.882,0.9989,1.7927e+21,3.15,2.41,36.40,7.0581e+22,95.32,94.92,28.00,1.9874e+21,1.53,2.67,16.00,0.113
0.0,167.000,22.00,48.00,2742.500,2575.500,1.194,167.1,1.706e+02,3.426e-03,41.704,39.866,264.1,1.481e+05,0.001,282.176,165.0,1.612e+02,3.267e-03,0.0,3.115e-03,3.769e-03,3.608e-03,5.3,9.55,257.4,1.36,4.9,-4.7,15.4,10.4,85.1,0.0,20.5,21.8,105.6,21.8,30.4,30.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.3434e+22,2.979e+02,1.401e+00,27.882,0.9989,1.7703e+21,3.15,2.41,36.40,6.9701e+22,95.32,94.92,28.00,1.9627e+21,1.53,2.67,16.00,0.113
0.0,167.500,22.00,48.00,2743.000,2575.500,1.193,167.2,1.686e+02,3.384e-03,41.704,39.866,264.2,1.481e+05,0.001,282.676,165.1,1.593e+02,3.226e-03,0.0,3.076e-03,3.722e-03,3.584e-03,5.9,9.55,256.7,1.36,4.9,-4.7,15.4,11.1,85.3,0.0,13.3,22.6,98.6,22.6,30.5,30.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.2519e+22,2.979e+02,1.401e+00,27.882,0.9989,1.7483e+21,3.15,2.41,36.40,6.8832e+22,95.32,94.92,28.00,1.9382e+21,1.53,2.67,16.00,0.113
0.0,168.000,22.00,48.00,2743.500,2575.500,1.193,167.3,1.665e+02,3.342e-03,41.704,39.866,264.3,1.481e+05,0.001,283.176,165.2,1.574e+02,3.186e-03,0.0,3.038e-03,3.676e-03,3.594e-03,7.6,9.55,254.8,1.36,4.9,-4.6,15.4,12.8,85.5,0.0,6.7,15.1,92.2,15.1,30.5,30.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.1615e+22,2.979e+02,1.401e+00,27.882,0.9989,1.7265e+21,3.15,2.41,36.40,6.7974e+22,95.32,94.92,28.00,1.9141e+21,1.53,2.67,16.00,0.113
0.0,168.500,22.00,48.00,2744.000,2575.500,1.192,167.4,1.646e+02,3.300e-03,41.857,40.055,264.3,1.481e+05,0.001,284.714,165.3,1.555e+02,3.146e-03,0.0,3.000e-03,3.630e-03,3.606e-03,9.3,9.55,252.9,1.35,4.9,-4.6,15.4,14.6,85.7,0.0,8.4,18.2,94.0,18.2,30.6,30.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,7.0726e+22,2.979e+02,1.401e+00,27.882,0.9989,1.7050e+21,3.15,2.41,36.40,6.7131e+22,95.32,94.92,28.00,1.8904e+21,1.53,2.67,16.00,0.113
0.0,169.000,22.00,48.00,2744.500,2575.500,1.192,167.5,1.626e+02,3.259e-03,41.857,40.055,264.4,1.481e+05,0.001,285.214,165.4,1.536e+02,3.107e-03,0.0,2.963e-03,3.585e-03,3.591e-03,10.2,9.55,251.9,1.35,4.9,-4.6,15.4,15.6,85.9,0.0,5.1,19.4,91.0,19.4,30.7,30.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.9849e+22,2.979e+02,1.401e+00,27.882,0.9989,1.6839e+21,3.15,2.41,36.40,6.6298e+22,95.32,94.92,28.00,1.8669e+21,1.53,2.67,16.00,0.113
0.0,169.500,22.00,48.00,2745.000,2575.500,1.191,167.6,1.607e+02,3.219e-03,41.857,40.055,264.5,1.481e+05,0.001,285.714,165.5,1.518e+02,3.068e-03,0.0,2.926e-03,3.541e-03,3.584e-03,11.3,9.55,250.6,1.35,4.9,-4.6,15.4,16.8,86.1,0.0,3.3,20.5,89.4,20.5,30.7,30.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.8982e+22,2.979e+02,1.401e+00,27.882,0.9989,1.6630e+21,3.15,2.41,36.40,6.5476e+22,95.32,94.92,28.00,1.8438e+21,1.53,2.67,16.00,0.113
0.0,170.000,22.00,48.00,2745.500,2575.500,1.191,167.7,1.588e+02,3.179e-03,41.857,40.055,264.6,1.481e+05,0.001,286.214,165.6,1.500e+02,3.029e-03,0.0,2.890e-03,3.497e-03,3.613e-03,13.7,9.55,248.2,1.35,4.9,-4.6,15.4,19.3,86.3,0.0,5.5,24.9,91.7,24.9,30.8,30.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.8127e+22,2.979e+02,1.401e+00,27.882,0.9989,1.6423e+21,3.15,2.41,36.40,6.4663e+22,95.32,94.92,28.00,1.8210e+21,1.53,2.67,16.00,0.113
0.0,170.500,22.00,48.00,2746.000,2575.500,1.191,167.8,1.569e+02,3.140e-03,42.006,40.194,264.6,1.481e+05,0.001,287.732,165.7,1.482e+02,2.992e-03,0.0,2.854e-03,3.453e-03,3.534e-03,12.6,9.55,249.4,1.35,4.9,-4.6,15.4,18.1,86.5,0.0,8.6,27.4,95.1,27.4,30.9,30.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.7284e+22,2.979e+02,1.401e+00,27.882,0.9989,1.6220e+21,3.15,2.41,36.40,6.3864e+22,95.32,94.92,28.00,1.7985e+21,1.53,2.67,16.00,0.113
0.0,171.000,22.00,48.00,2746.500,2575.500,1.190,167.9,1.550e+02,3.101e-03,42.006,40.194,264.7,1.481e+05,0.001,288.232,165.7,1.464e+02,2.954e-03,0.0,2.819e-03,3.411e-03,3.484e-03,12.4,9.55,249.7,1.34,5.0,-4.6,15.4,17.9,86.7,0.0,1.9,32.7,88.6,32.7,30.9,30.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.6453e+22,2.979e+02,1.401e+00,27.882,0.9989,1.6019e+21,3.15,2.41,36.40,6.3074e+22,95.32,94.92,28.00,1.7762e+21,1.53,2.67,16.00,0.113
0.0,171.500,22.00,48.00,2747.000,2575.500,1.190,167.9,1.532e+02,3.062e-03,42.006,40.194,264.8,1.481e+05,0.001,288.732,165.8,1.446e+02,2.918e-03,0.0,2.784e-03,3.369e-03,3.388e-03,10.6,9.55,251.7,1.34,5.0,-4.6,15.5,16.1,86.9,0.0,-4.2,36.7,82.6,36.7,31.0,31.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.5631e+22,2.979e+02,1.401e+00,27.882,0.9989,1.5821e+21,3.15,2.41,36.40,6.2295e+22,95.32,94.92,28.00,1.7543e+21,1.53,2.67,16.00,0.113
0.0,172.000,22.00,48.00,2747.500,2575.500,1.189,168.0,1.514e+02,3.025e-03,42.006,40.194,264.8,1.481e+05,0.001,289.232,165.9,1.429e+02,2.881e-03,0.0,2.750e-03,3.327e-03,3.278e-03,8.4,9.55,254.4,1.34,5.0,-4.6,15.5,13.8,87.1,0.0,-0.7,33.6,86.4,33.6,31.1,31.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.4820e+22,2.979e+02,1.401e+00,27.882,0.9989,1.5625e+21,3.15,2.41,36.40,6.1524e+22,95.32,94.92,28.00,1.7326e+21,1.53,2.67,16.00,0.113
0.0,172.500,22.00,48.00,2748.000,2575.500,1.189,168.1,1.496e+02,2.987e-03,42.155,40.339,264.9,1.481e+05,0.001,290.758,166.0,1.412e+02,2.845e-03,0.0,2.716e-03,3.286e-03,3.202e-03,7.2,9.55,255.9,1.34,5.0,-4.6,15.5,12.5,87.3,0.0,-3.4,36.2,83.8,36.2,31.2,31.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.4021e+22,2.979e+02,1.401e+00,27.882,0.9989,1.5433e+21,3.15,2.41,36.40,6.0767e+22,95.32,94.92,28.00,1.7113e+21,1.53,2.67,16.00,0.113
0.0,173.000,22.00,48.00,2748.500,2575.500,1.188,168.2,1.478e+02,2.950e-03,42.155,40.339,265.0,1.481e+05,0.001,291.258,166.1,1.395e+02,2.810e-03,0.0,2.682e-03,3.246e-03,3.200e-03,8.4,9.55,254.5,1.34,5.0,-4.5,15.5,13.9,87.5,0.0,-8.0,36.9,79.5,36.9,31.2,31.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.3232e+22,2.979e+02,1.401e+00,27.882,0.9989,1.5242e+21,3.15,2.41,36.40,6.0018e+22,95.32,94.92,28.00,1.6902e+21,1.53,2.67,16.00,0.113
0.0,173.500,22.00,48.00,2749.000,2575.500,1.188,168.3,1.461e+02,2.914e-03,42.155,40.339,265.0,1.481e+05,0.001,291.758,166.2,1.379e+02,2.775e-03,0.0,2.649e-03,3.206e-03,3.227e-03,10.7,9.55,251.9,1.34,5.0,-4.5,15.5,16.3,87.7,0.0,-10.0,39.7,77.7,39.7,31.3,31.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.2453e+22,2.979e+02,1.401e+00,27.882,0.9989,1.5054e+21,3.15,2.41,36.40,5.9279e+22,95.32,94.92,28.00,1.6694e+21,1.53,2.67,16.00,0.113
0.0,174.000,22.00,48.00,2749.500,2575.500,1.188,168.4,1.444e+02,2.878e-03,42.155,40.339,265.1,1.481e+05,0.001,292.258,166.3,1.362e+02,2.741e-03,0.0,2.617e-03,3.166e-03,3.210e-03,11.5,9.55,251.0,1.33,5.0,-4.5,15.5,17.1,87.9,0.0,-9.4,41.1,78.5,41.1,31.4,31.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.1684e+22,2.979e+02,1.401e+00,27.882,0.9989,1.4869e+21,3.15,2.41,36.40,5.8548e+22,95.32,94.92,28.00,1.6489e+21,1.53,2.67,16.00,0.113
0.0,174.500,22.00,48.00,2750.000,2575.500,1.187,168.5,1.427e+02,2.843e-03,42.308,40.484,265.2,1.481e+05,0.001,293.822,166.4,1.346e+02,2.707e-03,0.0,2.584e-03,3.127e-03,3.162e-03,11.2,9.55,251.4,1.33,5.0,-4.5,15.5,16.8,88.1,0.0,-3.7,42.5,84.4,42.5,31.4,31.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.0927e+22,2.979e+02,1.401e+00,27.882,0.9989,1.4686e+21,3.15,2.41,36.40,5.7830e+22,95.32,94.92,28.00,1.6287e+21,1.53,2.67,16.00,0.113
0.0,175.000,22.00,48.00,2750.500,2575.500,1.187,168.6,1.410e+02,2.808e-03,42.308,40.484,265.3,1.481e+05,0.001,294.322,166.4,1.330e+02,2.673e-03,0.0,2.553e-03,3.089e-03,3.156e-03,12.4,9.55,250.2,1.33,5.0,-4.5,15.5,18.1,88.3,0.0,-9.5,43.7,78.7,43.7,31.5,31.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,6.0179e+22,2.979e+02,1.401e+00,27.882,0.9989,1.4506e+21,3.15,2.41,36.40,5.7120e+22,95.32,94.92,28.00,1.6087e+21,1.53,2.67,16.00,0.113
0.0,175.500,22.00,48.00,2751.000,2575.500,1.186,168.7,1.393e+02,2.774e-03,42.308,40.484,265.3,1.481e+05,0.001,294.822,166.5,1.314e+02,2.640e-03,0.0,2.521e-03,3.051e-03,3.097e-03,11.7,9.55,251.1,1.33,5.1,-4.5,15.6,17.3,88.5,0.0,-11.7,41.8,76.8,41.8,31.6,31.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.9440e+22,2.979e+02,1.401e+00,27.882,0.9989,1.4327e+21,3.15,2.41,36.40,5.6419e+22,95.32,94.92,28.00,1.5890e+21,1.53,2.67,16.00,0.113
0.0,176.000,22.00,48.00,2751.500,2575.500,1.186,168.8,1.377e+02,2.739e-03,42.308,40.484,265.4,1.481e+05,0.001,295.322,166.6,1.299e+02,2.607e-03,0.0,2.490e-03,3.013e-03,3.045e-03,11.1,9.55,251.7,1.33,5.1,-4.5,15.6,16.8,88.7,0.0,-12.5,39.3,76.2,39.3,31.6,31.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.8711e+22,2.979e+02,1.401e+00,27.882,0.9989,1.4151e+21,3.15,2.41,36.40,5.5726e+22,95.32,94.92,28.00,1.5695e+21,1.53,2.67,16.00,0.113
0.0,176.500,22.00,48.00,2752.000,2575.500,1.185,168.8,1.361e+02,2.706e-03,42.462,40.671,265.5,1.481e+05,0.001,296.899,166.7,1.284e+02,2.575e-03,0.0,2.460e-03,2.977e-03,3.006e-03,11.1,9.55,251.9,1.32,5.1,-4.5,15.6,16.7,88.9,0.0,-13.7,41.3,75.2,41.3,31.7,31.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.7993e+22,2.979e+02,1.401e+00,27.882,0.9989,1.3978e+21,3.15,2.41,36.40,5.5045e+22,95.32,94.92,28.00,1.5503e+21,1.53,2.67,16.00,0.113
0.0,177.000,22.00,48.00,2752.500,2575.500,1.185,168.9,1.345e+02,2.673e-03,42.462,40.671,265.5,1.481e+05,0.001,297.399,166.8,1.268e+02,2.544e-03,0.0,2.430e-03,2.940e-03,2.943e-03,10.1,9.55,253.0,1.32,5.1,-4.5,15.6,15.7,89.1,0.0,-10.3,39.5,78.8,39.5,31.8,31.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.7285e+22,2.979e+02,1.401e+00,27.882,0.9989,1.3807e+21,3.15,2.41,36.40,5.4373e+22,95.32,94.92,28.00,1.5314e+21,1.53,2.67,16.00,0.113
0.0,177.500,22.00,48.00,2753.000,2575.500,1.185,169.0,1.329e+02,2.640e-03,42.462,40.671,265.6,1.481e+05,0.001,297.899,166.9,1.253e+02,2.512e-03,0.0,2.400e-03,2.904e-03,2.919e-03,10.5,9.55,252.6,1.32,5.1,-4.5,15.6,16.2,89.3,0.0,-4.8,38.2,84.5,38.2,31.9,31.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.6585e+22,2.979e+02,1.401e+00,27.882,0.9989,1.3639e+21,3.15,2.41,36.40,5.3708e+22,95.32,94.92,28.00,1.5127e+21,1.53,2.67,16.00,0.113
0.0,178.000,22.00,48.00,2753.500,2575.500,1.184,169.1,1.314e+02,2.608e-03,42.462,40.671,265.7,1.481e+05,0.001,298.399,167.0,1.239e+02,2.481e-03,0.0,2.371e-03,2.869e-03,2.881e-03,10.5,9.55,252.8,1.32,5.1,-4.4,15.6,16.1,89.5,0.0,-10.5,36.2,79.0,36.2,31.9,31.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.5893e+22,2.979e+02,1.401e+00,27.882,0.9989,1.3472e+21,3.15,2.41,36.40,5.3052e+22,95.32,94.92,28.00,1.4942e+21,1.53,2.67,16.00,0.113
0.0,178.500,22.00,48.00,2754.000,2575.500,1.184,169.2,1.298e+02,2.576e-03,42.607,40.816,265.7,1.481e+05,0.001,299.917,167.0,1.224e+02,2.451e-03,0.0,2.342e-03,2.834e-03,2.860e-03,11.0,9.55,252.2,1.32,5.1,-4.4,15.6,16.7,89.7,0.0,-8.3,39.8,81.4,39.8,32.0,32.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.5213e+22,2.979e+02,1.401e+00,27.882,0.9989,1.3308e+21,3.15,2.41,36.40,5.2406e+22,95.32,94.92,28.00,1.4761e+21,1.53,2.67,16.00,0.113
0.0,179.000,22.00,48.00,2754.500,2575.500,1.183,169.3,1.283e+02,2.545e-03,42.607,40.816,265.8,1.481e+05,0.001,300.417,167.1,1.210e+02,2.421e-03,0.0,2.314e-03,2.799e-03,2.826e-03,11.0,9.55,252.3,1.32,5.1,-4.4,15.6,16.7,89.9,0.0,-9.3,41.7,80.6,41.7,32.1,32.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.4541e+22,2.979e+02,1.401e+00,27.882,0.9989,1.3145e+21,3.15,2.41,36.40,5.1768e+22,95.32,94.92,28.00,1.4581e+21,1.53,2.67,16.00,0.113
0.0,179.500,22.00,48.00,2755.000,2575.500,1.183,169.4,1.268e+02,2.514e-03,42.607,40.816,265.9,1.481e+05,0.001,300.917,167.2,1.195e+02,2.391e-03,0.0,2.285e-03,2.765e-03,2.827e-03,12.4,9.55,250.7,1.31,5.1,-4.4,15.7,18.2,90.1,0.0,-6.6,39.1,83.5,39.1,32.1,32.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.3876e+22,2.979e+02,1.401e+00,27.882,0.9989,1.2985e+21,3.15,2.41,36.40,5.1138e+22,95.32,94.92,28.00,1.4404e+21,1.53,2.67,16.00,0.113
0.0,180.000,22.00,48.00,2755.500,2575.500,1.182,169.5,1.254e+02,2.483e-03,42.607,40.816,265.9,1.481e+05,0.001,301.417,167.3,1.181e+02,2.362e-03,0.0,2.258e-03,2.732e-03,2.741e-03,10.4,9.55,253.1,1.31,5.2,-4.4,15.7,16.1,90.3,0.0,-4.5,39.4,85.8,39.4,32.2,32.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,5.3220e+22,2.979e+02,1.401e+00,27.882,0.9989,1.2827e+21,3.15,2.41,36.40,5.0515e+22,95.32,94.92,28.00,1.4229e+21,1.53,2.67,16.00,0.113
