ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,
0.0,549.000,22.00,48.00,26023.273,25474.273,8.350,261.9,1.620e-01,1.575e-07,211.640,129.082,1208.8,1.000e+05,0.000,2821.850,261.9,1.620e-01,1.575e-07,0.0,1.389e-07,1.787e-07,1.571e-07,-0.2,12.63,1210.3,1.81,0.0,-11.8,13.4,-0.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4724e+19,3.927e+03,1.421e+00,2.121,1.0018,4.2470e+19,90.44,94.96,2.02,2.2495e+18,9.49,5.03,4.00,4.4725e+15,0.08,0.01,16.04,
0.0,550.000,22.00,48.00,26024.273,25474.273,8.350,262.6,1.612e-01,1.563e-07,211.640,129.082,1210.6,1.000e+05,0.000,2822.850,262.6,1.612e-01,1.563e-07,0.0,1.377e-07,1.774e-07,1.534e-07,-1.9,12.70,1222.0,1.81,0.0,-11.9,13.5,-1.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4387e+19,3.928e+03,1.421e+00,2.121,1.0018,4.2159e+19,90.47,94.98,2.02,2.2238e+18,9.45,5.01,4.00,4.4388e+15,0.08,0.01,16.04,
0.0,551.000,22.00,48.00,26025.273,25474.273,8.349,263.3,1.604e-01,1.551e-07,210.770,130.144,1212.3,1.000e+05,0.000,2812.249,263.3,1.604e-01,1.551e-07,0.0,1.367e-07,1.760e-07,1.526e-07,-1.6,12.70,1222.0,1.81,0.0,-11.9,13.5,-1.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4055e+19,3.929e+03,1.421e+00,2.120,1.0018,4.1852e+19,90.51,95.00,2.02,2.1987e+18,9.42,4.99,4.00,4.4056e+15,0.08,0.01,16.04,
0.0,552.000,22.00,48.00,26026.273,25474.273,8.348,264.1,1.597e-01,1.539e-07,210.770,130.144,1214.0,1.000e+05,0.000,2813.249,264.1,1.597e-01,1.539e-07,0.0,1.356e-07,1.747e-07,1.499e-07,-2.6,12.70,1230.2,1.81,0.0,-11.9,13.5,-2.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.3726e+19,3.929e+03,1.420e+00,2.120,1.0018,4.1548e+19,90.54,95.02,2.02,2.1738e+18,9.38,4.97,4.00,4.3727e+15,0.08,0.01,16.04,
0.0,553.000,22.00,48.00,26027.273,25474.273,8.348,264.8,1.589e-01,1.527e-07,210.770,130.144,1215.7,1.000e+05,0.000,2814.249,264.8,1.589e-01,1.527e-07,0.0,1.346e-07,1.733e-07,1.536e-07,0.6,12.70,1212.1,1.80,0.0,-11.9,13.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.3399e+19,3.930e+03,1.420e+00,2.119,1.0018,4.1245e+19,90.58,95.04,2.02,2.1492e+18,9.35,4.95,4.00,4.3400e+15,0.08,0.01,16.04,
0.0,554.000,22.00,48.00,26028.273,25474.273,8.347,265.5,1.582e-01,1.516e-07,210.770,130.144,1217.4,1.000e+05,0.000,2815.249,265.5,1.582e-01,1.516e-07,0.0,1.335e-07,1.720e-07,1.583e-07,4.5,12.70,1191.2,1.80,0.0,-11.9,13.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.3074e+19,3.931e+03,1.420e+00,2.119,1.0018,4.0945e+19,90.61,95.06,2.02,2.1249e+18,9.31,4.93,4.00,4.3075e+15,0.08,0.01,16.04,
0.0,555.000,22.00,48.00,26029.273,25474.273,8.346,266.3,1.574e-01,1.504e-07,210.770,130.144,1219.1,1.000e+05,0.000,2816.249,266.3,1.574e-01,1.504e-07,0.0,1.325e-07,1.707e-07,1.528e-07,1.6,12.70,1209.6,1.80,0.0,-11.9,13.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.2752e+19,3.931e+03,1.420e+00,2.119,1.0018,4.0647e+19,90.65,95.08,2.02,2.1009e+18,9.28,4.91,4.00,4.2753e+15,0.08,0.01,16.04,
0.0,556.000,22.00,48.00,26030.273,25474.273,8.346,267.0,1.567e-01,1.492e-07,210.770,130.144,1220.9,1.000e+05,0.000,2817.249,267.0,1.567e-01,1.492e-07,0.0,1.315e-07,1.694e-07,1.532e-07,2.6,12.70,1205.0,1.79,0.0,-11.9,13.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.2432e+19,3.932e+03,1.420e+00,2.118,1.0018,4.0351e+19,90.68,95.09,2.02,2.0772e+18,9.24,4.90,4.00,4.2433e+15,0.08,0.01,16.04,
0.0,557.000,22.00,48.00,26031.273,25474.273,8.345,267.7,1.559e-01,1.481e-07,210.770,130.144,1222.6,1.000e+05,0.000,2818.249,267.7,1.559e-01,1.481e-07,0.0,1.305e-07,1.681e-07,1.529e-07,3.2,12.70,1203.3,1.79,0.0,-11.9,13.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.2115e+19,3.933e+03,1.420e+00,2.118,1.0018,4.0057e+19,90.71,95.11,2.02,2.0537e+18,9.21,4.88,4.00,4.2116e+15,0.08,0.01,16.04,
0.0,558.000,22.00,48.00,26032.273,25474.273,8.344,268.5,1.552e-01,1.470e-07,210.770,130.144,1224.3,1.000e+05,0.000,2819.249,268.5,1.552e-01,1.470e-07,0.0,1.295e-07,1.668e-07,1.530e-07,4.1,12.70,1199.8,1.79,0.0,-11.9,13.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.1800e+19,3.933e+03,1.419e+00,2.118,1.0018,3.9766e+19,90.75,95.13,2.02,2.0305e+18,9.18,4.86,4.00,4.1801e+15,0.08,0.01,16.04,
0.0,559.000,22.00,48.00,26033.273,25474.273,8.344,269.2,1.545e-01,1.459e-07,210.770,130.144,1226.0,1.000e+05,0.000,2820.249,269.2,1.545e-01,1.459e-07,0.0,1.285e-07,1.655e-07,1.530e-07,4.9,12.70,1197.0,1.78,0.0,-11.9,13.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.1488e+19,3.934e+03,1.419e+00,2.117,1.0018,3.9476e+19,90.78,95.15,2.02,2.0075e+18,9.14,4.84,4.00,4.1488e+15,0.08,0.01,16.04,
0.0,560.000,22.00,48.00,26034.273,25474.273,8.343,269.9,1.537e-01,1.447e-07,210.770,130.144,1227.7,1.000e+05,0.000,2821.249,269.9,1.537e-01,1.447e-07,0.0,1.275e-07,1.643e-07,1.532e-07,5.9,12.70,1193.2,1.78,0.0,-11.9,13.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.1178e+19,3.935e+03,1.419e+00,2.117,1.0018,3.9189e+19,90.82,95.17,2.02,1.9848e+18,9.11,4.82,4.00,4.1178e+15,0.08,0.01,16.04,
0.0,561.000,22.00,48.00,26035.273,25474.273,8.342,271.3,1.524e-01,1.427e-07,111.395,70.385,1230.8,1.000e+05,0.000,1492.067,271.3,1.524e-01,1.427e-07,0.0,1.257e-07,1.619e-07,1.501e-07,5.2,12.70,1200.2,1.78,0.0,-11.9,13.5,5.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.0604e+19,3.936e+03,1.419e+00,2.116,1.0018,3.8650e+19,90.85,95.19,2.02,1.9493e+18,9.07,4.80,4.00,4.0604e+15,0.08,0.01,16.04,
0.0,562.000,22.00,48.00,26036.273,25474.273,8.342,272.7,1.510e-01,1.407e-07,111.395,70.385,1233.9,1.000e+05,0.000,1493.067,272.7,1.510e-01,1.407e-07,0.0,1.239e-07,1.596e-07,1.480e-07,5.2,12.70,1202.9,1.77,0.0,-11.9,13.5,5.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.0038e+19,3.936e+03,1.418e+00,2.116,1.0018,3.8119e+19,90.89,95.21,2.02,1.9144e+18,9.04,4.78,4.00,4.0038e+15,0.08,0.01,16.04,
0.0,563.000,22.00,48.00,26037.273,25474.273,8.341,274.1,1.497e-01,1.387e-07,111.395,70.385,1237.1,1.000e+05,0.000,1494.067,274.1,1.497e-01,1.387e-07,0.0,1.222e-07,1.574e-07,1.474e-07,6.3,12.70,1199.7,1.77,0.0,-11.9,13.5,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.9480e+19,3.937e+03,1.418e+00,2.116,1.0018,3.7596e+19,90.92,95.23,2.02,1.8801e+18,9.00,4.76,4.00,3.9480e+15,0.08,0.01,16.04,
0.0,564.000,22.00,48.00,26038.273,25474.273,8.340,275.5,1.483e-01,1.367e-07,111.395,70.385,1240.2,1.000e+05,0.000,1495.067,275.5,1.483e-01,1.367e-07,0.0,1.204e-07,1.552e-07,1.419e-07,3.8,12.70,1217.4,1.77,0.0,-11.9,13.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.8929e+19,3.938e+03,1.418e+00,2.115,1.0018,3.7079e+19,90.95,95.25,2.02,1.8465e+18,8.97,4.74,4.00,3.8930e+15,0.08,0.01,16.04,
0.0,565.000,22.00,48.00,26039.273,25474.273,8.340,276.9,1.470e-01,1.348e-07,111.395,70.385,1243.3,1.000e+05,0.000,1496.067,276.9,1.470e-01,1.348e-07,0.0,1.187e-07,1.530e-07,1.426e-07,5.8,12.70,1208.5,1.76,0.0,-11.9,13.5,5.8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.8387e+19,3.938e+03,1.417e+00,2.115,1.0018,3.6569e+19,90.99,95.27,2.02,1.8135e+18,8.93,4.72,4.00,3.8387e+15,0.08,0.01,16.04,
0.0,566.000,22.00,48.00,26040.273,25474.273,8.339,278.3,1.457e-01,1.329e-07,111.395,70.385,1246.4,1.000e+05,0.000,1497.067,278.3,1.457e-01,1.329e-07,0.0,1.171e-07,1.508e-07,1.410e-07,6.1,12.70,1210.1,1.76,0.0,-11.9,13.5,6.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.7852e+19,3.939e+03,1.417e+00,2.115,1.0018,3.6067e+19,91.02,95.28,2.02,1.7810e+18,8.90,4.71,4.00,3.7852e+15,0.08,0.01,16.04,
0.0,567.000,22.00,48.00,26041.273,25474.273,8.338,279.7,1.444e-01,1.310e-07,111.395,70.385,1249.5,1.000e+05,0.000,1498.067,279.7,1.444e-01,1.310e-07,0.0,1.154e-07,1.487e-07,1.362e-07,4.0,12.70,1225.3,1.76,0.0,-11.9,13.5,4.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.7324e+19,3.940e+03,1.417e+00,2.114,1.0018,3.5571e+19,91.06,95.30,2.02,1.7491e+18,8.87,4.69,4.00,3.7324e+15,0.08,0.01,16.04,
0.0,568.000,22.00,48.00,26042.273,25474.273,8.338,281.1,1.431e-01,1.292e-07,111.395,70.385,1252.6,1.000e+05,0.000,1499.067,281.1,1.431e-01,1.292e-07,0.0,1.138e-07,1.466e-07,1.337e-07,3.5,12.70,1231.0,1.75,0.0,-11.9,13.5,3.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.6804e+19,3.940e+03,1.416e+00,2.114,1.0017,3.5083e+19,91.09,95.32,2.02,1.7178e+18,8.83,4.67,4.00,3.6804e+15,0.08,0.01,16.04,
0.0,569.000,22.00,48.00,26043.273,25474.273,8.337,282.5,1.418e-01,1.274e-07,111.395,70.385,1255.7,1.000e+05,0.000,1500.067,282.5,1.418e-01,1.274e-07,0.0,1.122e-07,1.445e-07,1.312e-07,3.0,12.70,1237.3,1.75,0.0,-11.9,13.5,3.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.6291e+19,3.941e+03,1.416e+00,2.113,1.0017,3.4600e+19,91.13,95.34,2.02,1.6871e+18,8.80,4.65,4.00,3.6291e+15,0.08,0.01,16.04,
0.0,570.000,22.00,48.00,26044.273,25474.273,8.336,283.9,1.405e-01,1.256e-07,111.395,70.385,1258.7,1.000e+05,0.000,1501.067,283.9,1.405e-01,1.256e-07,0.0,1.106e-07,1.425e-07,1.308e-07,4.1,12.70,1233.5,1.75,0.0,-11.9,13.5,4.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.5785e+19,3.942e+03,1.416e+00,2.113,1.0017,3.4125e+19,91.16,95.36,2.02,1.6569e+18,8.76,4.63,4.00,3.5785e+15,0.08,0.01,16.04,
0.0,571.000,22.00,48.00,26045.273,25474.273,8.336,285.3,1.393e-01,1.238e-07,111.363,71.685,1261.8,1.000e+05,0.000,1501.632,285.3,1.393e-01,1.238e-07,0.0,1.091e-07,1.405e-07,1.311e-07,5.9,12.70,1226.3,1.74,0.0,-11.9,13.5,5.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.5296e+19,3.942e+03,1.415e+00,2.113,1.0017,3.3664e+19,91.19,95.38,2.02,1.6278e+18,8.73,4.61,4.00,3.5295e+15,0.08,0.01,16.04,
0.0,572.000,22.00,48.00,26046.273,25474.273,8.335,286.7,1.380e-01,1.221e-07,111.363,71.685,1264.8,1.000e+05,0.000,1502.632,286.7,1.380e-01,1.221e-07,0.0,1.076e-07,1.386e-07,1.294e-07,5.9,12.70,1228.8,1.74,0.0,-11.9,13.5,5.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.4812e+19,3.943e+03,1.415e+00,2.112,1.0017,3.3210e+19,91.23,95.40,2.02,1.5991e+18,8.70,4.59,4.00,3.4812e+15,0.08,0.01,16.04,
0.0,573.000,22.00,48.00,26047.273,25474.273,8.334,288.1,1.368e-01,1.204e-07,111.363,71.685,1267.9,1.000e+05,0.000,1503.632,288.1,1.368e-01,1.204e-07,0.0,1.061e-07,1.366e-07,1.304e-07,8.3,12.70,1218.4,1.74,0.0,-11.9,13.5,8.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.4336e+19,3.944e+03,1.415e+00,2.112,1.0017,3.2761e+19,91.26,95.41,2.02,1.5710e+18,8.67,4.58,4.00,3.4336e+15,0.08,0.01,16.04,
0.0,574.000,22.00,48.00,26048.273,25474.273,8.334,289.5,1.356e-01,1.187e-07,111.363,71.685,1270.9,1.000e+05,0.000,1504.632,289.5,1.356e-01,1.187e-07,0.0,1.046e-07,1.347e-07,1.295e-07,9.1,12.70,1216.7,1.73,0.0,-11.9,13.5,9.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.3866e+19,3.944e+03,1.414e+00,2.112,1.0017,3.2319e+19,91.29,95.43,2.02,1.5434e+18,8.63,4.56,4.00,3.3866e+15,0.08,0.01,16.04,
0.0,575.000,22.00,48.00,26049.273,25474.273,8.333,290.9,1.344e-01,1.171e-07,111.363,71.685,1273.9,1.000e+05,0.000,1505.632,290.9,1.344e-01,1.171e-07,0.0,1.032e-07,1.329e-07,1.236e-07,5.6,12.70,1239.7,1.73,0.0,-11.9,13.5,5.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.3402e+19,3.945e+03,1.414e+00,2.111,1.0017,3.1883e+19,91.32,95.45,2.02,1.5162e+18,8.60,4.54,4.00,3.3403e+15,0.08,0.01,16.04,
0.0,576.000,22.00,48.00,26050.273,25474.273,8.332,292.3,1.332e-01,1.155e-07,111.363,71.685,1277.0,1.000e+05,0.000,1506.632,292.3,1.332e-01,1.155e-07,0.0,1.017e-07,1.310e-07,1.234e-07,6.9,12.70,1235.1,1.73,0.0,-11.9,13.5,6.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.2945e+19,3.946e+03,1.414e+00,2.111,1.0017,3.1452e+19,91.36,95.47,2.02,1.4896e+18,8.57,4.52,4.00,3.2946e+15,0.08,0.01,16.04,
0.0,577.000,22.00,48.00,26051.273,25474.273,8.332,293.7,1.320e-01,1.139e-07,111.363,71.685,1280.0,1.000e+05,0.000,1507.632,293.7,1.320e-01,1.139e-07,0.0,1.003e-07,1.292e-07,1.246e-07,9.4,12.70,1223.5,1.73,0.0,-11.9,13.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.2494e+19,3.946e+03,1.413e+00,2.111,1.0017,3.1028e+19,91.39,95.49,2.02,1.4634e+18,8.54,4.50,4.00,3.2495e+15,0.08,0.01,16.04,
0.0,578.000,22.00,48.00,26052.273,25474.273,8.331,295.1,1.308e-01,1.123e-07,111.363,71.685,1283.0,1.000e+05,0.000,1508.632,295.1,1.308e-01,1.123e-07,0.0,9.893e-08,1.274e-07,1.214e-07,8.1,12.70,1233.9,1.72,0.0,-11.9,13.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.2050e+19,3.947e+03,1.413e+00,2.110,1.0017,3.0609e+19,91.42,95.50,2.02,1.4376e+18,8.50,4.49,4.00,3.2050e+15,0.08,0.01,16.04,
0.0,579.000,22.00,48.00,26053.273,25474.273,8.330,296.5,1.296e-01,1.107e-07,111.363,71.685,1286.0,1.000e+05,0.000,1509.632,296.5,1.296e-01,1.107e-07,0.0,9.757e-08,1.257e-07,1.235e-07,11.5,12.70,1217.8,1.72,0.0,-11.9,13.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.1611e+19,3.948e+03,1.413e+00,2.110,1.0018,3.0196e+19,91.45,95.52,2.02,1.4123e+18,8.47,4.47,4.00,3.1612e+15,0.08,0.01,16.04,
0.0,580.000,22.00,48.00,26054.273,25474.273,8.330,297.9,1.285e-01,1.092e-07,111.363,71.685,1289.0,1.000e+05,0.000,1510.632,297.9,1.285e-01,1.092e-07,0.0,9.623e-08,1.240e-07,1.208e-07,10.6,12.70,1225.6,1.72,0.0,-11.9,13.5,10.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.1179e+19,3.948e+03,1.412e+00,2.110,1.0018,2.9788e+19,91.49,95.54,2.02,1.3875e+18,8.44,4.45,4.00,3.1179e+15,0.08,0.01,16.04,
0.0,581.000,22.00,48.00,26055.273,25474.273,8.329,299.2,1.275e-01,1.079e-07,125.892,81.278,1291.7,1.000e+05,0.000,1708.723,299.2,1.275e-01,1.079e-07,0.0,9.504e-08,1.224e-07,1.215e-07,12.6,12.70,1217.1,1.71,0.0,-11.9,13.5,12.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.0803e+19,3.949e+03,1.412e+00,2.109,1.0018,2.9434e+19,91.52,95.56,2.02,1.3651e+18,8.40,4.43,4.00,3.0803e+15,0.08,0.01,16.04,
0.0,582.000,22.00,48.00,26056.273,25474.273,8.328,300.5,1.264e-01,1.066e-07,125.892,81.278,1294.4,1.000e+05,0.000,1709.723,300.5,1.264e-01,1.066e-07,0.0,9.388e-08,1.209e-07,1.200e-07,12.7,12.70,1219.5,1.71,0.0,-11.9,13.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.0431e+19,3.950e+03,1.412e+00,2.109,1.0018,2.9085e+19,91.55,95.58,2.02,1.3431e+18,8.37,4.41,4.00,3.0432e+15,0.08,0.01,16.04,
0.0,583.000,22.00,48.00,26057.273,25474.273,8.328,301.7,1.254e-01,1.052e-07,125.892,81.278,1297.2,1.000e+05,0.000,1710.723,301.7,1.254e-01,1.052e-07,0.0,9.272e-08,1.195e-07,1.183e-07,12.4,12.70,1223.4,1.71,0.0,-11.9,13.5,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.0064e+19,3.950e+03,1.412e+00,2.108,1.0018,2.8740e+19,91.59,95.59,2.02,1.3214e+18,8.34,4.40,4.00,3.0065e+15,0.08,0.01,16.04,
0.0,584.000,22.00,48.00,26058.273,25474.273,8.327,303.0,1.245e-01,1.040e-07,125.892,81.278,1300.0,1.000e+05,0.000,1711.723,303.0,1.245e-01,1.040e-07,0.0,9.159e-08,1.180e-07,1.147e-07,10.3,12.70,1237.6,1.70,0.0,-11.9,13.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.9702e+19,3.951e+03,1.412e+00,2.108,1.0018,2.8399e+19,91.62,95.61,2.02,1.3001e+18,8.31,4.38,4.00,2.9702e+15,0.08,0.01,16.04,
0.0,585.000,22.00,48.00,26059.273,25474.273,8.326,304.3,1.235e-01,1.027e-07,125.892,81.278,1302.8,1.000e+05,0.000,1712.723,304.3,1.235e-01,1.027e-07,0.0,9.047e-08,1.165e-07,1.164e-07,13.4,12.70,1223.5,1.70,0.0,-11.9,13.5,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.9344e+19,3.952e+03,1.412e+00,2.108,1.0018,2.8061e+19,91.65,95.63,2.02,1.2791e+18,8.27,4.36,4.00,2.9344e+15,0.08,0.01,16.04,
0.0,586.000,22.00,48.00,26060.273,25474.273,8.326,305.5,1.225e-01,1.014e-07,125.892,81.278,1305.6,1.000e+05,0.000,1713.723,305.5,1.225e-01,1.014e-07,0.0,8.936e-08,1.151e-07,1.136e-07,12.0,12.70,1233.7,1.70,0.0,-11.9,13.5,12.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.8990e+19,3.953e+03,1.411e+00,2.107,1.0018,2.7728e+19,91.68,95.65,2.02,1.2585e+18,8.24,4.34,4.00,2.8990e+15,0.08,0.01,16.04,
0.0,587.000,22.00,48.00,26061.273,25474.273,8.325,306.8,1.215e-01,1.002e-07,125.892,81.278,1308.3,1.000e+05,0.000,1714.723,306.8,1.215e-01,1.002e-07,0.0,8.827e-08,1.137e-07,1.107e-07,10.5,12.70,1244.7,1.69,0.0,-11.9,13.5,10.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.8640e+19,3.953e+03,1.411e+00,2.107,1.0018,2.7399e+19,91.72,95.67,2.02,1.2382e+18,8.21,4.32,4.00,2.8641e+15,0.08,0.01,16.04,
0.0,588.000,22.00,48.00,26062.273,25474.273,8.324,308.1,1.206e-01,9.897e-08,125.892,81.278,1311.1,1.000e+05,0.000,1715.723,308.1,1.206e-01,9.897e-08,0.0,8.720e-08,1.123e-07,1.080e-07,9.1,12.70,1255.3,1.69,0.0,-11.9,13.5,9.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.8295e+19,3.954e+03,1.411e+00,2.107,1.0018,2.7074e+19,91.75,95.68,2.02,1.2182e+18,8.17,4.31,4.00,2.8295e+15,0.08,0.01,16.04,
0.0,589.000,22.00,48.00,26063.273,25474.273,8.324,309.4,1.196e-01,9.776e-08,125.892,81.278,1313.8,1.000e+05,0.000,1716.723,309.4,1.196e-01,9.776e-08,0.0,8.614e-08,1.110e-07,1.082e-07,10.6,12.70,1249.1,1.69,0.0,-11.9,13.5,10.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.7954e+19,3.955e+03,1.411e+00,2.106,1.0018,2.6753e+19,91.78,95.70,2.02,1.1985e+18,8.14,4.29,4.00,2.7954e+15,0.08,0.01,16.04,
0.0,590.000,22.00,48.00,26064.273,25474.273,8.323,310.6,1.187e-01,9.658e-08,125.892,81.278,1316.6,1.000e+05,0.000,1717.723,310.6,1.187e-01,9.658e-08,0.0,8.509e-08,1.096e-07,1.080e-07,11.9,12.70,1244.8,1.69,0.0,-11.9,13.5,11.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.7617e+19,3.955e+03,1.411e+00,2.106,1.0019,2.6435e+19,91.81,95.72,2.02,1.1792e+18,8.11,4.27,4.00,2.7617e+15,0.08,0.01,16.04,
