ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,460.000,22.00,48.00,25163.308,24703.308,10.572,159.3,9.953e-02,1.841e-07,51.278,50.607,901.5,1.000e+05,0.000,708.671,162.5,1.241e-01,2.251e-07,0.0,1.674e-07,2.025e-07,1.864e-07,1.2,9.55,896.0,1.81,-18.2,-25.6,-10.0,-17.2,-3.8,0.0,-59.9,-7.3,-63.7,-7.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.5172e+19,3.392e+03,1.503e+00,2.451,1.0000,3.6442e+19,66.49,80.68,2.02,8.5484e+18,30.89,18.92,4.00,1.8103e+17,2.62,0.40,16.04,-0.099
0.0,461.000,22.00,48.00,25164.308,24703.308,10.571,159.3,9.762e-02,1.805e-07,51.446,50.760,901.6,1.000e+05,0.000,712.002,162.5,1.217e-01,2.207e-07,0.0,1.641e-07,1.986e-07,1.780e-07,-1.4,9.55,908.1,1.81,-18.2,-25.6,-10.0,-19.4,-3.1,0.0,-81.0,-10.4,-84.2,-10.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.4303e+19,3.393e+03,1.503e+00,2.450,1.0000,3.5744e+19,66.51,80.68,2.02,8.3844e+18,30.90,18.93,4.00,1.7524e+17,2.59,0.40,16.04,-0.099
0.0,462.000,22.00,48.00,25165.308,24703.308,10.570,159.3,9.574e-02,1.770e-07,51.446,50.760,901.7,1.000e+05,0.000,713.002,162.5,1.194e-01,2.165e-07,0.0,1.609e-07,1.947e-07,1.742e-07,-1.6,9.55,908.9,1.81,-18.2,-25.7,-10.1,-19.5,-2.5,0.0,-123.0,0.2,-125.5,0.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.3451e+19,3.394e+03,1.503e+00,2.449,1.0000,3.5058e+19,66.54,80.68,2.02,8.2236e+18,30.91,18.93,4.00,1.6963e+17,2.56,0.39,16.04,-0.099
0.0,463.000,22.00,48.00,25166.308,24703.308,10.569,159.3,9.389e-02,1.736e-07,51.446,50.760,901.8,1.000e+05,0.000,714.002,162.5,1.172e-01,2.124e-07,0.0,1.578e-07,1.909e-07,1.709e-07,-1.6,9.55,909.0,1.81,-18.3,-25.7,-10.1,-19.5,-1.8,0.0,-143.7,-6.9,-145.5,-6.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.2616e+19,3.395e+03,1.503e+00,2.449,1.0000,3.4386e+19,66.56,80.69,2.02,8.0658e+18,30.92,18.93,4.00,1.6420e+17,2.52,0.39,16.04,-0.099
0.0,464.000,22.00,48.00,25167.308,24703.308,10.568,159.3,9.209e-02,1.702e-07,51.446,50.760,902.0,1.000e+05,0.000,715.002,162.5,1.150e-01,2.083e-07,0.0,1.547e-07,1.872e-07,1.664e-07,-2.2,9.55,912.1,1.81,-18.3,-25.7,-10.1,-20.1,-1.1,0.0,-152.7,-0.0,-153.8,-0.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.1796e+19,3.396e+03,1.503e+00,2.448,1.0000,3.3726e+19,66.58,80.69,2.02,7.9111e+18,30.93,18.93,4.00,1.5894e+17,2.49,0.38,16.04,-0.099
0.0,465.000,22.00,48.00,25168.308,24703.308,10.567,159.3,9.031e-02,1.669e-07,51.446,50.760,902.1,1.000e+05,0.000,716.002,162.5,1.128e-01,2.043e-07,0.0,1.517e-07,1.835e-07,1.597e-07,-4.3,9.55,922.0,1.81,-18.3,-25.8,-10.2,-21.8,-0.5,0.0,-177.9,4.4,-178.3,4.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.0993e+19,3.397e+03,1.503e+00,2.447,1.0000,3.3079e+19,66.60,80.70,2.02,7.7594e+18,30.94,18.93,4.00,1.5386e+17,2.46,0.38,16.04,-0.099
0.0,466.000,22.00,48.00,25169.308,24703.308,10.567,159.3,8.858e-02,1.636e-07,51.576,50.942,902.2,1.000e+05,0.000,718.813,162.5,1.107e-01,2.004e-07,0.0,1.487e-07,1.800e-07,1.585e-07,-3.1,9.55,916.5,1.81,-18.4,-25.8,-10.2,-20.9,0.2,0.0,-170.0,18.6,-169.8,18.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.0207e+19,3.398e+03,1.503e+00,2.447,1.0000,3.2447e+19,66.63,80.70,2.02,7.6110e+18,30.95,18.93,4.00,1.4885e+17,2.43,0.37,16.04,-0.099
0.0,467.000,22.00,48.00,25170.308,24703.308,10.566,159.3,8.688e-02,1.604e-07,51.576,50.942,902.3,1.000e+05,0.000,719.813,162.5,1.086e-01,1.966e-07,0.0,1.458e-07,1.765e-07,1.549e-07,-3.4,9.55,918.2,1.81,-18.4,-25.8,-10.2,-21.2,0.9,0.0,-165.0,11.6,-164.1,11.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.9436e+19,3.399e+03,1.503e+00,2.446,1.0000,3.1826e+19,66.65,80.70,2.02,7.4654e+18,30.96,18.93,4.00,1.4401e+17,2.39,0.37,16.04,-0.099
0.0,468.000,22.00,48.00,25171.308,24703.308,10.565,159.3,8.521e-02,1.573e-07,51.576,50.942,902.4,1.000e+05,0.000,720.813,162.5,1.065e-01,1.928e-07,0.0,1.430e-07,1.730e-07,1.493e-07,-5.1,9.55,926.2,1.81,-18.4,-25.8,-10.3,-22.6,1.5,0.0,-167.1,-3.6,-165.6,-3.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.8680e+19,3.400e+03,1.503e+00,2.445,1.0000,3.1218e+19,66.67,80.71,2.02,7.3227e+18,30.97,18.93,4.00,1.3933e+17,2.36,0.36,16.04,-0.099
0.0,469.000,22.00,48.00,25172.308,24703.308,10.564,159.3,8.357e-02,1.543e-07,51.576,50.942,902.5,1.000e+05,0.000,721.813,162.5,1.045e-01,1.891e-07,0.0,1.402e-07,1.697e-07,1.455e-07,-5.7,9.55,929.3,1.81,-18.4,-25.9,-10.3,-23.1,2.2,0.0,-175.8,-0.1,-173.6,-0.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.7938e+19,3.401e+03,1.504e+00,2.445,1.0000,3.0621e+19,66.69,80.71,2.02,7.1827e+18,30.98,18.93,4.00,1.3480e+17,2.33,0.36,16.04,-0.099
0.0,470.000,22.00,48.00,25173.308,24703.308,10.563,159.3,8.197e-02,1.513e-07,51.576,50.942,902.6,1.000e+05,0.000,722.813,162.5,1.026e-01,1.855e-07,0.0,1.375e-07,1.664e-07,1.426e-07,-5.7,9.55,929.5,1.81,-18.5,-25.9,-10.3,-23.1,2.9,0.0,-169.7,-3.5,-166.8,-3.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.7211e+19,3.402e+03,1.504e+00,2.444,1.0000,3.0035e+19,66.71,80.72,2.02,7.0453e+18,30.99,18.93,4.00,1.3041e+17,2.30,0.35,16.04,-0.099
0.0,471.000,22.00,48.00,25174.308,24703.308,10.562,159.6,8.037e-02,1.480e-07,50.745,45.571,903.6,1.000e+05,0.000,712.168,162.8,1.006e-01,1.816e-07,0.0,1.345e-07,1.628e-07,1.388e-07,-6.2,9.55,933.1,1.81,-18.5,-25.9,-10.3,-23.6,3.5,0.0,-134.1,2.0,-130.5,2.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.6413e+19,3.403e+03,1.503e+00,2.443,1.0000,2.9393e+19,66.73,80.72,2.02,6.8946e+18,31.00,18.93,4.00,1.2580e+17,2.27,0.35,16.04,-0.099
0.0,472.000,22.00,48.00,25175.308,24703.308,10.561,159.9,7.880e-02,1.448e-07,50.745,45.571,904.5,1.000e+05,0.000,713.168,163.1,9.867e-02,1.777e-07,0.0,1.316e-07,1.592e-07,1.348e-07,-6.9,9.55,937.5,1.81,-18.5,-25.9,-10.4,-24.2,4.2,0.0,-108.1,3.3,-103.9,3.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.5632e+19,3.404e+03,1.503e+00,2.443,1.0000,2.8764e+19,66.76,80.72,2.02,6.7470e+18,31.01,18.94,4.00,1.2135e+17,2.24,0.34,16.04,-0.099
0.0,473.000,22.00,48.00,25176.308,24703.308,10.560,160.2,7.726e-02,1.416e-07,50.745,45.571,905.4,1.000e+05,0.000,714.168,163.5,9.677e-02,1.739e-07,0.0,1.287e-07,1.558e-07,1.313e-07,-7.3,9.55,940.2,1.81,-18.6,-26.0,-10.4,-24.5,4.9,0.0,-104.7,-6.2,-99.8,-6.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.4868e+19,3.405e+03,1.503e+00,2.442,1.0000,2.8148e+19,66.78,80.73,2.02,6.6027e+18,31.02,18.94,4.00,1.1706e+17,2.21,0.34,16.04,-0.099
0.0,474.000,22.00,48.00,25177.308,24703.308,10.560,160.6,7.576e-02,1.385e-07,50.745,45.571,906.4,1.000e+05,0.000,715.168,163.8,9.492e-02,1.702e-07,0.0,1.260e-07,1.524e-07,1.286e-07,-7.2,9.55,940.9,1.81,-18.6,-26.0,-10.4,-24.5,5.5,0.0,-109.8,9.7,-104.3,9.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.4120e+19,3.406e+03,1.502e+00,2.441,1.0000,2.7546e+19,66.80,80.73,2.02,6.4614e+18,31.03,18.94,4.00,1.1292e+17,2.17,0.33,16.04,-0.099
0.0,475.000,22.00,48.00,25178.308,24703.308,10.559,160.9,7.428e-02,1.355e-07,50.745,45.571,907.3,1.000e+05,0.000,716.168,164.1,9.310e-02,1.666e-07,0.0,1.232e-07,1.491e-07,1.264e-07,-6.8,9.55,939.7,1.81,-18.6,-26.0,-10.5,-24.1,6.2,0.0,-115.9,4.1,-109.7,4.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.3389e+19,3.406e+03,1.502e+00,2.441,1.0000,2.6957e+19,66.82,80.74,2.02,6.3231e+18,31.04,18.94,4.00,1.0893e+17,2.14,0.33,16.04,-0.099
0.0,476.000,22.00,48.00,25179.308,24703.308,10.558,161.3,7.291e-02,1.327e-07,53.849,46.874,908.4,1.000e+05,0.000,760.970,164.5,9.142e-02,1.631e-07,0.0,1.206e-07,1.459e-07,1.238e-07,-6.7,9.55,940.3,1.81,-18.7,-26.0,-10.5,-24.1,6.9,0.0,-141.8,3.3,-134.9,3.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.2693e+19,3.407e+03,1.502e+00,2.440,1.0000,2.6396e+19,66.84,80.74,2.02,6.1916e+18,31.05,18.94,4.00,1.0507e+17,2.11,0.32,16.04,-0.099
0.0,477.000,22.00,48.00,25180.308,24703.308,10.557,161.7,7.157e-02,1.299e-07,53.849,46.874,909.6,1.000e+05,0.000,761.970,164.9,8.977e-02,1.597e-07,0.0,1.181e-07,1.429e-07,1.199e-07,-7.7,9.55,946.5,1.81,-18.7,-26.1,-10.6,-24.9,7.5,0.0,-130.3,0.0,-122.8,0.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.2011e+19,3.408e+03,1.501e+00,2.439,1.0000,2.5847e+19,66.86,80.74,2.02,6.0629e+18,31.06,18.94,4.00,1.0135e+17,2.08,0.32,16.04,-0.099
0.0,478.000,22.00,48.00,25181.308,24703.308,10.556,162.1,7.025e-02,1.271e-07,53.849,46.874,910.7,1.000e+05,0.000,762.970,165.3,8.815e-02,1.564e-07,0.0,1.156e-07,1.398e-07,1.175e-07,-7.6,9.55,947.5,1.81,-18.7,-26.1,-10.6,-24.9,8.2,0.0,-173.8,-18.9,-165.6,-18.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.1344e+19,3.409e+03,1.501e+00,2.439,1.0000,2.5310e+19,66.88,80.75,2.02,5.9368e+18,31.07,18.94,4.00,9.7763e+16,2.05,0.31,16.04,-0.099
0.0,479.000,22.00,48.00,25182.308,24703.308,10.555,162.5,6.896e-02,1.245e-07,53.849,46.874,911.9,1.000e+05,0.000,763.970,165.7,8.656e-02,1.532e-07,0.0,1.131e-07,1.369e-07,1.130e-07,-9.2,9.55,957.1,1.81,-18.7,-26.1,-10.6,-26.2,8.9,0.0,-173.2,-14.1,-164.4,-14.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.0691e+19,3.410e+03,1.501e+00,2.438,1.0000,2.4783e+19,66.90,80.75,2.02,5.8133e+18,31.08,18.94,4.00,9.4303e+16,2.02,0.31,16.04,-0.099
0.0,480.000,22.00,48.00,25183.308,24703.308,10.554,162.9,6.769e-02,1.218e-07,53.849,46.874,913.0,1.000e+05,0.000,764.970,166.1,8.500e-02,1.500e-07,0.0,1.108e-07,1.340e-07,1.120e-07,-8.1,9.55,952.2,1.81,-18.8,-26.2,-10.7,-25.3,9.5,0.0,-161.4,-7.1,-151.8,-7.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.0051e+19,3.411e+03,1.500e+00,2.437,1.0000,2.4268e+19,66.92,80.75,2.02,5.6924e+18,31.08,18.94,4.00,9.0965e+16,1.99,0.30,16.04,-0.099
0.0,481.000,22.00,48.00,25184.308,24703.308,10.553,163.3,6.645e-02,1.193e-07,54.014,47.088,914.2,1.000e+05,0.000,768.312,166.5,8.347e-02,1.469e-07,0.0,1.084e-07,1.312e-07,1.071e-07,-10.2,9.55,964.7,1.81,-18.8,-26.2,-10.7,-27.1,10.2,0.0,-181.6,-16.6,-171.4,-16.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.9427e+19,3.412e+03,1.500e+00,2.437,1.0000,2.3765e+19,66.94,80.76,2.02,5.5745e+18,31.09,18.94,4.00,8.7694e+16,1.96,0.30,16.04,-0.099
0.0,482.000,22.00,48.00,25185.308,24703.308,10.553,163.7,6.523e-02,1.168e-07,54.014,47.088,915.3,1.000e+05,0.000,769.312,166.9,8.196e-02,1.439e-07,0.0,1.061e-07,1.284e-07,1.049e-07,-10.1,9.55,965.5,1.81,-18.8,-26.2,-10.7,-27.1,10.9,0.0,-189.6,-16.3,-178.7,-16.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.8816e+19,3.413e+03,1.500e+00,2.436,1.0000,2.3273e+19,66.96,80.76,2.02,5.4590e+18,31.10,18.94,4.00,8.4541e+16,1.93,0.29,16.04,-0.099
0.0,483.000,22.00,48.00,25186.308,24703.308,10.552,164.1,6.403e-02,1.143e-07,54.014,47.088,916.4,1.000e+05,0.000,770.312,167.4,8.049e-02,1.409e-07,0.0,1.039e-07,1.257e-07,1.045e-07,-8.6,9.55,958.5,1.81,-18.9,-26.2,-10.8,-25.8,11.5,0.0,-187.8,-16.5,-176.2,-16.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.8218e+19,3.414e+03,1.499e+00,2.436,1.0000,2.2790e+19,66.98,80.77,2.02,5.3459e+18,31.11,18.95,4.00,8.1501e+16,1.90,0.29,16.04,-0.099
0.0,484.000,22.00,48.00,25187.308,24703.308,10.551,164.5,6.286e-02,1.119e-07,54.014,47.088,917.6,1.000e+05,0.000,771.312,167.8,7.904e-02,1.380e-07,0.0,1.017e-07,1.231e-07,1.031e-07,-7.9,9.55,956.0,1.81,-18.9,-26.3,-10.8,-25.3,12.2,0.0,-228.8,-18.6,-216.6,-18.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.7632e+19,3.414e+03,1.499e+00,2.435,1.0000,2.2318e+19,67.00,80.77,2.02,5.2352e+18,31.12,18.95,4.00,7.8571e+16,1.87,0.28,16.04,-0.099
0.0,485.000,22.00,48.00,25188.308,24703.308,10.550,164.9,6.171e-02,1.096e-07,54.014,47.088,918.7,1.000e+05,0.000,772.312,168.2,7.762e-02,1.351e-07,0.0,9.959e-08,1.205e-07,9.925e-08,-9.4,9.55,965.2,1.81,-18.9,-26.3,-10.8,-26.6,12.9,0.0,-236.5,-29.4,-223.7,-29.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.7058e+19,3.415e+03,1.498e+00,2.434,1.0000,2.1856e+19,67.02,80.77,2.02,5.1267e+18,31.13,18.95,4.00,7.5745e+16,1.84,0.28,16.04,-0.099
0.0,486.000,22.00,48.00,25189.308,24703.308,10.549,165.3,6.058e-02,1.073e-07,54.155,47.275,919.8,1.000e+05,0.000,775.328,168.6,7.623e-02,1.324e-07,0.0,9.751e-08,1.180e-07,1.000e-07,-6.8,9.55,952.6,1.81,-19.0,-26.3,-10.9,-24.4,13.6,0.0,-252.3,-29.1,-238.7,-29.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.6499e+19,3.416e+03,1.498e+00,2.434,1.0000,2.1405e+19,67.04,80.78,2.02,5.0209e+18,31.14,18.95,4.00,7.2977e+16,1.82,0.28,16.04,-0.099
0.0,487.000,22.00,48.00,25190.308,24703.308,10.548,165.7,5.947e-02,1.050e-07,54.155,47.275,921.0,1.000e+05,0.000,776.328,169.0,7.486e-02,1.296e-07,0.0,9.547e-08,1.155e-07,9.830e-08,-6.4,9.55,951.9,1.81,-19.0,-26.4,-10.9,-24.2,14.2,0.0,-238.5,-24.3,-224.3,-24.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.5951e+19,3.417e+03,1.498e+00,2.433,1.0000,2.0963e+19,67.06,80.78,2.02,4.9173e+18,31.15,18.95,4.00,7.0309e+16,1.79,0.27,16.04,-0.099
0.0,488.000,22.00,48.00,25191.308,24703.308,10.547,166.1,5.838e-02,1.028e-07,54.155,47.275,922.1,1.000e+05,0.000,777.328,169.4,7.351e-02,1.270e-07,0.0,9.347e-08,1.131e-07,9.609e-08,-6.5,9.55,953.8,1.81,-19.0,-26.4,-10.9,-24.3,14.9,0.0,-230.2,-22.9,-215.3,-22.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.5414e+19,3.418e+03,1.497e+00,2.433,1.0000,2.0531e+19,67.08,80.78,2.02,4.8158e+18,31.16,18.95,4.00,6.7739e+16,1.76,0.27,16.04,-0.099
0.0,489.000,22.00,48.00,25192.308,24703.308,10.546,166.5,5.731e-02,1.007e-07,54.155,47.275,923.2,1.000e+05,0.000,778.328,169.8,7.219e-02,1.244e-07,0.0,9.151e-08,1.107e-07,9.633e-08,-4.3,9.55,943.8,1.81,-19.1,-26.4,-11.0,-22.5,15.6,0.0,-248.1,-6.5,-232.5,-6.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.4889e+19,3.419e+03,1.497e+00,2.432,1.0000,2.0107e+19,67.10,80.79,2.02,4.7165e+18,31.17,18.95,4.00,6.5263e+16,1.73,0.26,16.04,-0.099
0.0,490.000,22.00,48.00,25193.308,24703.308,10.546,166.9,5.626e-02,9.856e-08,54.155,47.275,924.3,1.000e+05,0.000,779.328,170.2,7.090e-02,1.218e-07,0.0,8.960e-08,1.084e-07,9.720e-08,-1.4,9.55,930.8,1.81,-19.1,-26.4,-11.0,-20.2,16.2,0.0,-239.7,-1.8,-223.4,-1.8,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.4374e+19,3.420e+03,1.497e+00,2.431,1.0000,1.9692e+19,67.12,80.79,2.02,4.6191e+18,31.18,18.95,4.00,6.2878e+16,1.70,0.26,16.04,-0.099
0.0,491.000,22.00,48.00,25194.308,24703.308,10.545,167.3,5.524e-02,9.650e-08,54.305,47.499,925.5,1.000e+05,0.000,782.484,170.6,6.963e-02,1.193e-07,0.0,8.773e-08,1.062e-07,9.399e-08,-2.6,9.55,937.7,1.81,-19.1,-26.5,-11.0,-21.2,16.9,0.0,-259.5,5.2,-242.7,5.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.3872e+19,3.420e+03,1.496e+00,2.431,1.0000,1.9287e+19,67.14,80.79,2.02,4.5242e+18,31.19,18.95,4.00,6.0540e+16,1.67,0.25,16.04,-0.099
0.0,492.000,22.00,48.00,25195.308,24703.308,10.544,167.7,5.423e-02,9.449e-08,54.305,47.499,926.6,1.000e+05,0.000,783.484,171.0,6.838e-02,1.169e-07,0.0,8.590e-08,1.039e-07,9.078e-08,-3.9,9.55,945.3,1.81,-19.2,-26.5,-11.1,-22.3,17.6,0.0,-283.5,1.0,-266.0,1.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.3380e+19,3.421e+03,1.496e+00,2.430,1.0000,1.8891e+19,67.16,80.80,2.02,4.4312e+18,31.19,18.95,4.00,5.8290e+16,1.65,0.25,16.04,-0.099
0.0,493.000,22.00,48.00,25196.308,24703.308,10.543,168.2,5.324e-02,9.252e-08,54.305,47.499,927.7,1.000e+05,0.000,784.484,171.4,6.716e-02,1.145e-07,0.0,8.411e-08,1.018e-07,8.754e-08,-5.4,9.55,953.7,1.81,-19.2,-26.5,-11.1,-23.5,18.2,0.0,-290.3,-0.7,-272.1,-0.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.2899e+19,3.422e+03,1.496e+00,2.430,1.0000,1.8502e+19,67.18,80.80,2.02,4.3401e+18,31.20,18.95,4.00,5.6123e+16,1.62,0.25,16.04,-0.099
0.0,494.000,22.00,48.00,25197.308,24703.308,10.542,168.6,5.227e-02,9.060e-08,54.305,47.499,928.8,1.000e+05,0.000,785.484,171.8,6.596e-02,1.121e-07,0.0,8.236e-08,9.966e-08,8.502e-08,-6.2,9.55,958.8,1.81,-19.2,-26.6,-11.1,-24.2,18.9,0.0,-261.0,-2.0,-242.1,-2.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.2427e+19,3.423e+03,1.495e+00,2.429,1.0000,1.8122e+19,67.20,80.80,2.02,4.2508e+18,31.21,18.95,4.00,5.4036e+16,1.59,0.24,16.04,-0.099
0.0,495.000,22.00,48.00,25198.308,24703.308,10.541,169.0,5.132e-02,8.871e-08,54.305,47.499,929.9,1.000e+05,0.000,786.484,172.2,6.478e-02,1.098e-07,0.0,8.065e-08,9.758e-08,8.413e-08,-5.2,9.55,954.9,1.81,-19.2,-26.6,-11.2,-23.4,19.6,0.0,-253.1,1.7,-233.6,1.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.1965e+19,3.424e+03,1.495e+00,2.429,1.0000,1.7749e+19,67.21,80.81,2.02,4.1634e+18,31.22,18.95,4.00,5.2027e+16,1.56,0.24,16.04,-0.099
0.0,496.000,22.00,48.00,25199.308,24703.308,10.540,169.4,5.038e-02,8.687e-08,54.441,47.675,931.0,1.000e+05,0.000,789.461,172.6,6.362e-02,1.076e-07,0.0,7.897e-08,9.556e-08,8.129e-08,-6.4,9.55,962.5,1.81,-19.3,-26.6,-11.2,-24.5,20.2,0.0,-249.0,-2.3,-228.8,-2.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.1514e+19,3.424e+03,1.495e+00,2.428,1.0000,1.7386e+19,67.23,80.81,2.02,4.0781e+18,31.23,18.96,4.00,5.0059e+16,1.54,0.23,16.04,-0.099
0.0,497.000,22.00,48.00,25200.308,24703.308,10.540,169.8,4.946e-02,8.507e-08,54.441,47.675,932.1,1.000e+05,0.000,790.461,173.1,6.248e-02,1.054e-07,0.0,7.733e-08,9.357e-08,7.978e-08,-6.2,9.55,962.5,1.81,-19.3,-26.6,-11.2,-24.3,20.9,0.0,-231.7,-17.5,-210.8,-17.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.1072e+19,3.425e+03,1.494e+00,2.427,1.0000,1.7030e+19,67.25,80.81,2.02,3.9946e+18,31.24,18.96,4.00,4.8166e+16,1.51,0.23,16.04,-0.099
0.0,498.000,22.00,48.00,25201.308,24703.308,10.539,170.2,4.856e-02,8.330e-08,54.441,47.675,933.2,1.000e+05,0.000,791.461,173.5,6.137e-02,1.033e-07,0.0,7.573e-08,9.163e-08,7.832e-08,-6.0,9.55,962.4,1.81,-19.3,-26.7,-11.3,-24.2,21.6,0.0,-211.9,-27.5,-190.3,-27.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.0640e+19,3.426e+03,1.494e+00,2.427,1.0000,1.6681e+19,67.27,80.82,2.02,3.9128e+18,31.25,18.96,4.00,4.6344e+16,1.48,0.22,16.04,-0.099
0.0,499.000,22.00,48.00,25202.308,24703.308,10.538,170.6,4.768e-02,8.157e-08,54.441,47.675,934.3,1.000e+05,0.000,792.461,173.9,6.027e-02,1.012e-07,0.0,7.416e-08,8.973e-08,7.666e-08,-6.0,9.55,963.8,1.81,-19.4,-26.7,-11.3,-24.2,22.2,0.0,-187.9,-31.7,-165.6,-31.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.0216e+19,3.427e+03,1.494e+00,2.426,1.0000,1.6339e+19,67.29,80.82,2.02,3.8326e+18,31.25,18.96,4.00,4.4591e+16,1.46,0.22,16.04,-0.099
0.0,500.000,22.00,48.00,25203.308,24703.308,10.537,171.0,4.681e-02,7.988e-08,54.441,47.675,935.4,1.000e+05,0.000,793.461,174.3,5.920e-02,9.910e-08,0.0,7.262e-08,8.787e-08,7.607e-08,-4.8,9.55,958.6,1.81,-19.4,-26.7,-11.3,-23.2,22.9,0.0,-186.5,-32.4,-163.6,-32.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.9801e+19,3.428e+03,1.493e+00,2.426,1.0000,1.6004e+19,67.30,80.82,2.02,3.7541e+18,31.26,18.96,4.00,4.2904e+16,1.43,0.22,16.04,-0.099
